lid,X3857,Y3857,kind,trigger,forest_type,slope,chm
bg_13630,13462555.84386493,2548492.0622805627,bg,BG,__NONFOREST__,,1
bg_13631,13553848.357439194,2546687.6479268665,bg,BG,__NONFOREST__,0.0,-1
bg_13632,13391540.48909144,2506739.448539886,bg,BG,__NONFOREST__,0.0,-1
bg_13633,13514363.016331388,2740373.885739317,bg,BG,闊葉樹林型,49.45,13
bg_13634,13495808.534228466,2886058.670725128,bg,BG,__NONFOREST__,0.0,0
bg_13635,13442490.27693221,2605420.797458706,bg,BG,闊葉樹林型,56.565,5
bg_13636,13427494.641637744,2582885.9907942284,bg,BG,__NONFOREST__,1.432,0
bg_13637,13491246.45895604,2784983.3047770737,bg,BG,闊葉樹林型,33.447,20
bg_13638,13459364.97068934,2538718.209343045,bg,BG,__NONFOREST__,,0
bg_13639,13425226.4645053,2904038.8443395915,bg,BG,__NONFOREST__,0.0,-1
bg_13640,13502773.510868443,2645917.388939114,bg,BG,闊葉樹林型,28.572,6
bg_13641,13360582.783422353,2860183.2131573786,bg,BG,__NONFOREST__,0.0,-1
bg_13642,13492474.728578366,2594808.626759553,bg,BG,__NONFOREST__,,0
bg_13643,13506289.330694,2693667.938489848,bg,BG,闊葉樹林型,26.626,16
bg_13644,13544880.516935151,2537492.8972835843,bg,BG,__NONFOREST__,0.0,-1
bg_13645,13479756.700787794,2660284.274926594,bg,BG,針葉樹林型,14.835,10
bg_13646,13570942.362591928,2738332.14710664,bg,BG,__NONFOREST__,0.0,-1
bg_13647,13394182.385573247,2629807.1224729437,bg,BG,__NONFOREST__,14.668,4
bg_13648,13493965.557071349,2851431.3985410845,bg,BG,闊葉樹林型,35.009,6
bg_13649,13373802.088078905,2506383.200315491,bg,BG,__NONFOREST__,0.0,-1
bg_13650,13563877.51650064,2657646.5574724334,bg,BG,__NONFOREST__,0.0,-1
bg_13651,13373492.971210212,2516293.516419082,bg,BG,__NONFOREST__,0.0,-1
bg_13652,13377121.687424636,2895900.04013382,bg,BG,__NONFOREST__,0.0,-1
bg_13653,13541351.584298072,2773634.230422838,bg,BG,__NONFOREST__,38.276,7
bg_13654,13525211.748926053,2531012.53063383,bg,BG,__NONFOREST__,,0
bg_13655,13432961.772767082,2527201.4982366757,bg,BG,__NONFOREST__,,0
bg_13656,13375892.903407956,2739309.757337292,bg,BG,__NONFOREST__,0.0,0
bg_13657,13403415.115671735,2603217.0572353182,bg,BG,__NONFOREST__,2.862,12
bg_13658,13415804.501402538,2817344.171833568,bg,BG,__NONFOREST__,,0
bg_13659,13497967.286691071,2709869.708207066,bg,BG,針葉樹林型,21.955,24
bg_13660,13392089.948460832,2532804.756879376,bg,BG,__NONFOREST__,0.0,-1
bg_13661,13412135.564306935,2516043.956686339,bg,BG,__NONFOREST__,0.0,-1
bg_13662,13523614.967301728,2708853.879898772,bg,BG,闊葉樹林型,30.801,9
bg_13663,13504659.326724024,2576528.1783897164,bg,BG,__NONFOREST__,0.0,-1
bg_13664,13549022.6680946,2773089.097125931,bg,BG,__NONFOREST__,,0
bg_13665,13443260.753347812,2734364.3235381544,bg,BG,__NONFOREST__,22.337,29
bg_13666,13371410.612086106,2779005.464401656,bg,BG,__NONFOREST__,0.0,-1
bg_13667,13571037.378315937,2876777.83074289,bg,BG,闊葉樹林型,19.02,14
bg_13668,13541913.695804603,2851468.7255391376,bg,BG,闊葉樹林型,36.344,18
bg_13669,13465946.262373343,2577981.432230693,bg,BG,__NONFOREST__,22.131,2
bg_13670,13564938.591131488,2526879.815599634,bg,BG,__NONFOREST__,0.0,-1
bg_13671,13418993.003034327,2605127.16422796,bg,BG,__NONFOREST__,0.0,0
bg_13672,13387719.07949004,2777370.9530144986,bg,BG,__NONFOREST__,,0
bg_13673,13568469.99601774,2689558.167889251,bg,BG,__NONFOREST__,0.0,-1
bg_13674,13499071.445107477,2757414.7122439486,bg,BG,針闊葉樹混淆,43.869,15
bg_13675,13451316.071044412,2871985.0668334807,bg,BG,__NONFOREST__,,0
bg_13676,13440656.44143028,2627822.1455738577,bg,BG,闊葉樹林型,29.04,0
bg_13677,13452853.86758717,2748142.8162362096,bg,BG,竹闊混淆林,21.593,13
bg_13678,13389314.809888756,2526234.0741455746,bg,BG,__NONFOREST__,0.0,-1
bg_13679,13579128.140154092,2723147.2709754584,bg,BG,__NONFOREST__,0.0,-1
bg_13680,13553197.754786886,2505269.325144962,bg,BG,__NONFOREST__,,-1
bg_13681,13408235.93592969,2530351.5277110096,bg,BG,__NONFOREST__,0.0,-1
bg_13682,13520680.215044305,2661252.229990804,bg,BG,__NONFOREST__,,0
bg_13683,13423936.454817688,2695834.089169162,bg,BG,__NONFOREST__,21.787,7
bg_13684,13374173.120458728,2757803.5675404444,bg,BG,__NONFOREST__,0.0,-1
bg_13685,13574603.722301709,2588696.954194113,bg,BG,__NONFOREST__,0.0,-1
bg_13686,13367796.14197848,2574748.717685792,bg,BG,__NONFOREST__,0.0,-1
bg_13687,13418761.388162645,2544730.1907046377,bg,BG,__NONFOREST__,,0
bg_13688,13498987.914679382,2748810.795389094,bg,BG,針葉樹林型,33.878,8
bg_13689,13454030.844886834,2574926.8846345106,bg,BG,__NONFOREST__,29.702,10
bg_13690,13562019.86946072,2749375.4033031007,bg,BG,__NONFOREST__,0.0,0
bg_13691,13374273.32317736,2849203.1778437085,bg,BG,__NONFOREST__,0.0,-1
bg_13692,13456488.194248904,2502981.745582066,bg,BG,__NONFOREST__,,0
bg_13693,13414690.810968578,2589760.775980582,bg,BG,__NONFOREST__,1.132,5
bg_13694,13487607.88355326,2524724.590337861,bg,BG,__NONFOREST__,0.0,-1
bg_13695,13486400.878248058,2590998.115626104,bg,BG,__NONFOREST__,,0
bg_13696,13400454.815923728,2638607.0731870336,bg,BG,__NONFOREST__,7.265,4
bg_13697,13534346.324635549,2717849.7811161303,bg,BG,__NONFOREST__,,0
bg_13698,13555991.684496123,2760103.45824126,bg,BG,__NONFOREST__,,0
bg_13699,13449251.343028272,2684859.101244504,bg,BG,闊葉樹林型,37.779,29
bg_13700,13383260.991328666,2653993.4780176105,bg,BG,__NONFOREST__,0.0,0
bg_13701,13493309.625004709,2687719.8114568344,bg,BG,針闊葉樹混淆,25.746,15
bg_13702,13417397.766605483,2848613.462772537,bg,BG,__NONFOREST__,0.0,-1
bg_13703,13485807.489557384,2848672.0567918625,bg,BG,闊葉樹林型,12.576,5
bg_13704,13397606.984625423,2573630.153987963,bg,BG,__NONFOREST__,1.601,0
bg_13705,13401142.452062314,2751760.420986148,bg,BG,__NONFOREST__,0.506,0
bg_13706,13528027.588948768,2603336.0586338984,bg,BG,__NONFOREST__,0.0,0
bg_13707,13511009.36051731,2611792.859095496,bg,BG,__NONFOREST__,,0
bg_13708,13573240.218371892,2829735.8989676954,bg,BG,__NONFOREST__,,0
bg_13709,13525066.540041585,2674367.136761596,bg,BG,__NONFOREST__,,0
bg_13710,13515630.677800922,2721448.675161788,bg,BG,闊葉樹林型,29.022,11
bg_13711,13472383.596437285,2859810.0998145053,bg,BG,__NONFOREST__,1.601,0
bg_13712,13554396.70181761,2527269.9085274423,bg,BG,__NONFOREST__,,-1
bg_13713,13532688.844045248,2588587.269772294,bg,BG,__NONFOREST__,,0
bg_13714,13371406.59944548,2602882.785374304,bg,BG,__NONFOREST__,,0
bg_13715,13493896.118019909,2712156.403635524,bg,BG,針葉樹林型,32.518,22
bg_13716,13431195.003236825,2703766.6419535284,bg,BG,__NONFOREST__,31.032,28
bg_13717,13379737.849835794,2634625.9599677194,bg,BG,__NONFOREST__,0.0,0
bg_13718,13515473.67497579,2743037.986433692,bg,BG,針闊葉樹混淆,41.499,10
bg_13719,13506172.302610172,2785076.8193937503,bg,BG,針葉樹林型,27.021,20
bg_13720,13531113.864722904,2875578.926962734,bg,BG,__NONFOREST__,2.53,0
bg_13721,13514129.791839216,2565623.194435399,bg,BG,__NONFOREST__,0.0,-1
bg_13722,13466670.630990203,2695156.7136681946,bg,BG,闊葉樹林型,43.504,19
bg_13723,13494721.056613011,2567660.9353435487,bg,BG,__NONFOREST__,0.0,0
bg_13724,13439402.295870677,2537185.563175415,bg,BG,__NONFOREST__,0.506,0
bg_13725,13393636.434811164,2792889.0653724694,bg,BG,__NONFOREST__,0.0,0
bg_13726,13419433.395393834,2658152.923580535,bg,BG,__NONFOREST__,14.883,1
bg_13727,13412924.850648236,2566164.317321582,bg,BG,__NONFOREST__,0.0,0
bg_13728,13451271.08791557,2865784.757074568,bg,BG,__NONFOREST__,,0
bg_13729,13573275.02708564,2660015.8940660297,bg,BG,__NONFOREST__,0.0,-1
bg_13730,13366471.747001251,2556624.6093597235,bg,BG,__NONFOREST__,0.0,-1
bg_13731,13432166.83427364,2619486.9359703665,bg,BG,闊葉樹林型,22.633,0
bg_13732,13478393.72563222,2499592.3846563194,bg,BG,__NONFOREST__,0.0,-1
bg_13733,13497625.118589014,2639316.6271064687,bg,BG,闊葉樹林型,26.425,11
bg_13734,13497067.17371816,2732196.651271441,bg,BG,__NONFOREST__,33.746,10
bg_13735,13468472.573698014,2816702.604512212,bg,BG,闊葉樹林型,20.938,14
bg_13736,13520185.742208792,2901060.7392539023,bg,BG,__NONFOREST__,4.076,12
bg_13737,13535598.511665406,2577404.9398188544,bg,BG,__NONFOREST__,0.0,-1
bg_13738,13544542.034904024,2903733.349452789,bg,BG,__NONFOREST__,,0
bg_13739,13548089.408328502,2627176.345506199,bg,BG,__NONFOREST__,0.0,-1
bg_13740,13436819.97448377,2730746.1776733813,bg,BG,__NONFOREST__,2.53,0
bg_13741,13502074.757527567,2557034.3317642715,bg,BG,__NONFOREST__,0.0,-1
bg_13742,13518889.045728529,2608045.70830362,bg,BG,__NONFOREST__,0.0,0
bg_13743,13380371.658558358,2523124.8381580235,bg,BG,__NONFOREST__,0.0,-1
bg_13744,13509925.055620495,2908466.6893270644,bg,BG,__NONFOREST__,,0
bg_13745,13572677.682704285,2685303.625687595,bg,BG,__NONFOREST__,0.0,-1
bg_13746,13408665.305069502,2715380.7559451857,bg,BG,__NONFOREST__,0.716,0
bg_13747,13393571.10708781,2643499.259130604,bg,BG,__NONFOREST__,0.0,6
bg_13748,13571522.364195984,2688211.586412909,bg,BG,__NONFOREST__,0.0,-1
bg_13749,13455705.921682317,2539452.601207611,bg,BG,闊葉樹林型,8.647,6
bg_13750,13440911.859726757,2727116.3867662963,bg,BG,竹闊混淆林,28.761,14
bg_13751,13521043.341806415,2562903.4761421164,bg,BG,__NONFOREST__,0.0,-1
bg_13752,13405911.28835884,2827874.4470000914,bg,BG,__NONFOREST__,0.0,-1
bg_13753,13480194.63818688,2646311.112772309,bg,BG,闊葉樹林型,40.354,13
bg_13754,13570084.710131297,2509742.837246213,bg,BG,__NONFOREST__,0.0,-1
bg_13755,13569920.298206553,2786961.7253392474,bg,BG,__NONFOREST__,0.0,0
bg_13756,13487789.041852243,2565354.1195620205,bg,BG,__NONFOREST__,,0
bg_13757,13416079.100288332,2761266.9615363176,bg,BG,__NONFOREST__,1.132,0
bg_13758,13391350.343063412,2689727.897850093,bg,BG,__NONFOREST__,0.0,3
bg_13759,13573370.962055096,2845339.593344402,bg,BG,__NONFOREST__,,0
bg_13760,13399021.09607697,2542289.812019494,bg,BG,__NONFOREST__,,-1
bg_13761,13556647.72363878,2780141.868779939,bg,BG,__NONFOREST__,,0
bg_13762,13475486.677298956,2580496.435341825,bg,BG,__NONFOREST__,,0
bg_13763,13398538.952439414,2679370.1360286423,bg,BG,__NONFOREST__,0.506,0
bg_13764,13519037.926757334,2905885.0093087214,bg,BG,__NONFOREST__,0.0,0
bg_13765,13528269.286739966,2616792.120702685,bg,BG,__NONFOREST__,0.0,0
bg_13766,13437722.212181378,2572677.620059872,bg,BG,闊葉樹林型,45.494,12
bg_13767,13464628.19196743,2499540.353068955,bg,BG,__NONFOREST__,,-1
bg_13768,13496817.251951156,2848359.3037847616,bg,BG,竹闊混淆林,2.087,1
bg_13769,13481745.615244748,2553623.5999872666,bg,BG,__NONFOREST__,0.0,0
bg_13770,13464081.628988717,2841927.3896705583,bg,BG,__NONFOREST__,4.076,0
bg_13771,13375417.944500923,2779649.843158753,bg,BG,__NONFOREST__,0.0,-1
bg_13772,13395656.239903787,2750970.901780076,bg,BG,__NONFOREST__,0.0,0
bg_13773,13455149.806255387,2866504.474034483,bg,BG,__NONFOREST__,,0
bg_13774,13499090.915502291,2631654.2491767625,bg,BG,__NONFOREST__,18.697,0
bg_13775,13394722.310389144,2800495.0370696764,bg,BG,__NONFOREST__,0.0,0
bg_13776,13432843.706922518,2634033.73754204,bg,BG,__NONFOREST__,12.147,0
bg_13777,13510886.207306417,2504804.1242919047,bg,BG,__NONFOREST__,0.0,0
bg_13778,13572490.241956277,2864887.864816661,bg,BG,__NONFOREST__,,0
bg_13779,13368703.909906195,2543865.2073729,bg,BG,__NONFOREST__,0.0,-1
bg_13780,13427429.616129838,2719638.8486395897,bg,BG,竹林,23.766,17
bg_13781,13417465.484171588,2549899.7792455205,bg,BG,__NONFOREST__,,0
bg_13782,13455285.694187596,2568164.6297420133,bg,BG,闊葉樹林型,29.607,12
bg_13783,13512109.543553537,2502074.8760410068,bg,BG,__NONFOREST__,0.0,-1
bg_13784,13452528.908815851,2912056.42726009,bg,BG,__NONFOREST__,0.0,-1
bg_13785,13390774.679586384,2595997.4887488578,bg,BG,__NONFOREST__,0.0,0
bg_13786,13368366.37483648,2806405.497965784,bg,BG,__NONFOREST__,0.0,-1
bg_13787,13477034.886005942,2497990.0784355206,bg,BG,__NONFOREST__,0.0,-1
bg_13788,13560254.43385292,2774557.993812228,bg,BG,__NONFOREST__,0.0,0
bg_13789,13511446.158533072,2861877.185561141,bg,BG,__NONFOREST__,37.56,17
bg_13790,13501295.188679926,2578302.874494204,bg,BG,__NONFOREST__,0.0,0
bg_13791,13461183.09523326,2832373.437674925,bg,BG,__NONFOREST__,9.23,0
bg_13792,13487351.504403075,2905543.1261796397,bg,BG,__NONFOREST__,0.0,-1
bg_13793,13529149.763519276,2555099.3950481345,bg,BG,__NONFOREST__,0.0,-1
bg_13794,13570180.48701888,2508944.010792137,bg,BG,__NONFOREST__,0.0,-1
bg_13795,13494380.57584332,2859407.7943237266,bg,BG,__NONFOREST__,0.0,0
bg_13796,13516566.081788857,2588041.11052304,bg,BG,__NONFOREST__,,0
bg_13797,13453395.579672256,2871485.025028256,bg,BG,__NONFOREST__,,0
bg_13798,13454549.388595872,2656284.625374778,bg,BG,闊葉樹林型,60.369,6
bg_13799,13483645.533281157,2798790.394029726,bg,BG,針葉樹林型,40.932,25
bg_13800,13428172.511846151,2599489.945124957,bg,BG,__NONFOREST__,3.682,1
bg_13801,13549153.390053662,2601632.0866588666,bg,BG,__NONFOREST__,0.0,-1
bg_13802,13422235.01990798,2601127.315452934,bg,BG,__NONFOREST__,0.506,0
bg_13803,13568040.80784776,2657665.0602976773,bg,BG,__NONFOREST__,0.0,-1
bg_13804,13456702.971476242,2605823.439744249,bg,BG,闊葉樹林型,30.704,15
bg_13805,13462964.192442965,2509443.543801573,bg,BG,__NONFOREST__,,-1
bg_13806,13480954.72516642,2616703.526735485,bg,BG,__NONFOREST__,6.574,5
bg_13807,13522461.522278087,2725679.900235671,bg,BG,__NONFOREST__,1.132,0
bg_13808,13382058.397119164,2799379.4208652177,bg,BG,__NONFOREST__,0.0,-1
bg_13809,13381726.163585205,2665076.279802634,bg,BG,__NONFOREST__,0.506,0
bg_13810,13391090.227808207,2890475.2709982265,bg,BG,__NONFOREST__,0.0,-1
bg_13811,13542871.664148215,2566784.927801418,bg,BG,__NONFOREST__,0.0,-1
bg_13812,13362389.009954026,2549924.2287611235,bg,BG,__NONFOREST__,0.0,-1
bg_13813,13382034.523218166,2644901.9814056186,bg,BG,__NONFOREST__,1.601,0
bg_13814,13431083.992382802,2504264.27911296,bg,BG,__NONFOREST__,,0
bg_13815,13495157.182345318,2832007.755384259,bg,BG,針葉樹林型,33.475,19
bg_13816,13496491.912588067,2904522.051980367,bg,BG,__NONFOREST__,,-1
bg_13817,13452068.655400788,2800432.463052794,bg,BG,闊葉樹林型,25.515,19
bg_13818,13530281.64615207,2547092.6647726097,bg,BG,__NONFOREST__,0.0,-1
bg_13819,13545294.282528091,2790841.089226084,bg,BG,闊葉樹林型,35.812,15
bg_13820,13442510.499899613,2786721.280768424,bg,BG,闊葉樹林型,24.88,11
bg_13821,13513593.941319434,2551683.471284473,bg,BG,__NONFOREST__,0.0,-1
bg_13822,13535435.118152708,2725779.398109476,bg,BG,__NONFOREST__,,0
bg_13823,13371155.19712152,2704979.3591860663,bg,BG,__NONFOREST__,,0
bg_13824,13481534.05524398,2907024.629190434,bg,BG,__NONFOREST__,0.0,-1
bg_13825,13503461.12768391,2760681.2934252187,bg,BG,針葉樹林型,39.823,19
bg_13826,13411712.217387324,2880392.148341784,bg,BG,__NONFOREST__,0.0,-1
bg_13827,13524331.43443066,2894495.004646952,bg,BG,__NONFOREST__,20.244,14
bg_13828,13547657.563958645,2623119.721026296,bg,BG,__NONFOREST__,0.0,-1
bg_13829,13578914.24439309,2568405.8667140827,bg,BG,__NONFOREST__,0.0,-1
bg_13830,13435125.194976157,2859037.483273614,bg,BG,__NONFOREST__,0.0,0
bg_13831,13404544.03295924,2647279.3023235197,bg,BG,__NONFOREST__,7.125,5
bg_13832,13529957.549332095,2532553.716287394,bg,BG,__NONFOREST__,,0
bg_13833,13562783.608253386,2819244.8154818555,bg,BG,__NONFOREST__,44.21,3
bg_13834,13540279.889165897,2628661.8385991286,bg,BG,__NONFOREST__,0.0,0
bg_13835,13512068.906283673,2844063.870168441,bg,BG,闊葉樹林型,21.43,0
bg_13836,13462560.250498742,2789254.9207747327,bg,BG,闊葉樹林型,6.458,0
bg_13837,13482139.769707676,2569923.4284129823,bg,BG,__NONFOREST__,,0
bg_13838,13370530.791956523,2530519.9501320943,bg,BG,__NONFOREST__,0.0,-1
bg_13839,13458653.2699235,2717087.475023801,bg,BG,__NONFOREST__,5.755,0
bg_13840,13365403.537397211,2594751.666121014,bg,BG,__NONFOREST__,0.0,0
bg_13841,13416041.694091272,2898378.274538344,bg,BG,__NONFOREST__,0.0,-1
bg_13842,13537421.857955646,2717831.2694697,bg,BG,__NONFOREST__,,0
bg_13843,13535487.103495896,2499582.369487327,bg,BG,__NONFOREST__,,-1
bg_13844,13527820.737711629,2691709.328527932,bg,BG,__NONFOREST__,,0
bg_13845,13544814.673655825,2675352.454314978,bg,BG,__NONFOREST__,0.0,-1
bg_13846,13537316.0818157,2850164.0234403005,bg,BG,闊葉樹林型,18.833,11
bg_13847,13428333.4359589,2871959.169509139,bg,BG,__NONFOREST__,0.0,0
bg_13848,13398889.439245315,2910048.396025154,bg,BG,__NONFOREST__,0.0,-1
bg_13849,13408346.767961472,2895579.3950414285,bg,BG,__NONFOREST__,0.0,-1
bg_13850,13432770.959826428,2784189.783444262,bg,BG,__NONFOREST__,0.0,0
bg_13851,13425315.25711936,2800390.8949981835,bg,BG,__NONFOREST__,0.0,0
bg_13852,13491777.950076682,2571516.9470205163,bg,BG,__NONFOREST__,,0
bg_13853,13432116.477452682,2826688.322485626,bg,BG,__NONFOREST__,,0
bg_13854,13484724.530689016,2680178.08272124,bg,BG,闊葉樹林型,46.576,12
bg_13855,13458583.913024338,2745504.907164642,bg,BG,闊葉樹林型,13.342,11
bg_13856,13575958.282924777,2532871.701114881,bg,BG,__NONFOREST__,0.0,-1
bg_13857,13510856.183251107,2823236.030908659,bg,BG,針闊葉樹混淆,22.504,20
bg_13858,13579447.43810982,2828031.538265504,bg,BG,__NONFOREST__,,0
bg_13859,13409497.809598126,2791032.143597562,bg,BG,__NONFOREST__,,0
bg_13860,13527675.957454002,2690397.0536724697,bg,BG,__NONFOREST__,,0
bg_13861,13574486.409535406,2679507.020599633,bg,BG,__NONFOREST__,0.0,-1
bg_13862,13415308.2972772,2815553.403489588,bg,BG,__NONFOREST__,,0
bg_13863,13510604.782654764,2532951.74447513,bg,BG,__NONFOREST__,0.0,0
bg_13864,13446274.40416453,2724571.3914127857,bg,BG,__NONFOREST__,8.902,0
bg_13865,13577259.93017892,2849647.6872840463,bg,BG,__NONFOREST__,,0
bg_13866,13574045.612982424,2732986.816785159,bg,BG,__NONFOREST__,0.0,-1
bg_13867,13560372.015202971,2512641.6088423887,bg,BG,__NONFOREST__,0.0,-1
bg_13868,13527852.77717718,2862260.284685678,bg,BG,闊葉樹林型,41.99,10
bg_13869,13506303.363510316,2898606.6849723854,bg,BG,__NONFOREST__,,0
bg_13870,13400073.248285163,2819493.7471497594,bg,BG,__NONFOREST__,0.0,-1
bg_13871,13404604.614910116,2791296.69275106,bg,BG,__NONFOREST__,,0
bg_13872,13491634.951764084,2652309.8564331257,bg,BG,闊葉樹林型,30.544,14
bg_13873,13362261.362863578,2709425.282422702,bg,BG,__NONFOREST__,,0
bg_13874,13420664.916640734,2675810.4039159515,bg,BG,__NONFOREST__,19.744,0
bg_13875,13524944.808270426,2550305.628001973,bg,BG,__NONFOREST__,0.0,-1
bg_13876,13472426.423327863,2736393.599836194,bg,BG,闊葉樹林型,42.477,19
bg_13877,13474336.138248552,2752966.608934455,bg,BG,闊葉樹林型,23.629,5
bg_13878,13410370.281318825,2781909.4375906144,bg,BG,__NONFOREST__,0.0,0
bg_13879,13562910.120426431,2612549.876253617,bg,BG,__NONFOREST__,0.0,-1
bg_13880,13560003.478261018,2804230.4668248342,bg,BG,__NONFOREST__,,0
bg_13881,13525665.23160484,2800220.818050361,bg,BG,闊葉樹林型,42.667,0
bg_13882,13486782.422433818,2810623.8529808954,bg,BG,針闊葉樹混淆,44.005,13
bg_13883,13466122.18751508,2864756.432029549,bg,BG,__NONFOREST__,0.0,0
bg_13884,13546177.839314042,2548876.0149816107,bg,BG,__NONFOREST__,0.0,-1
bg_13885,13382807.896952815,2873985.753951622,bg,BG,__NONFOREST__,0.0,-1
bg_13886,13433032.273141775,2659758.370106352,bg,BG,竹林,19.273,6
bg_13887,13370561.610457089,2822084.2934607333,bg,BG,__NONFOREST__,0.0,-1
bg_13888,13547064.687518792,2583841.5707307584,bg,BG,__NONFOREST__,0.0,-1
bg_13889,13509958.56546299,2807671.3673112285,bg,BG,闊葉樹林型,22.3,19
bg_13890,13555294.354081446,2777500.4630569248,bg,BG,__NONFOREST__,,0
bg_13891,13554264.545758396,2556638.240614244,bg,BG,__NONFOREST__,0.0,-1
bg_13892,13441006.436882488,2763514.3062884896,bg,BG,__NONFOREST__,27.266,4
bg_13893,13569394.078079903,2854713.223944423,bg,BG,__NONFOREST__,,0
bg_13894,13473416.775378894,2709168.8491323143,bg,BG,針闊葉樹混淆,27.214,16
bg_13895,13383076.791537244,2817887.318176394,bg,BG,__NONFOREST__,0.0,-1
bg_13896,13417825.602687526,2593713.813855031,bg,BG,__NONFOREST__,1.432,14
bg_13897,13487310.142192531,2660612.845810244,bg,BG,闊葉樹林型,40.329,19
bg_13898,13413749.606853472,2792357.001786712,bg,BG,__NONFOREST__,0.0,0
bg_13899,13557037.422735106,2500127.500555075,bg,BG,__NONFOREST__,,-1
bg_13900,13362208.77991113,2594421.439843937,bg,BG,__NONFOREST__,0.0,0
bg_13901,13490064.49783829,2752138.24971477,bg,BG,闊葉樹林型,45.373,18
bg_13902,13577553.966898972,2849975.800596576,bg,BG,__NONFOREST__,,0
bg_13903,13568670.339080349,2767729.265380338,bg,BG,__NONFOREST__,0.0,0
bg_13904,13426312.186152024,2611071.394306176,bg,BG,__NONFOREST__,0.0,0
bg_13905,13462421.397631802,2871830.3273488744,bg,BG,__NONFOREST__,,0
bg_13906,13506240.389754493,2858688.490036665,bg,BG,闊葉樹林型,26.853,22
bg_13907,13429221.123113992,2542261.4782806407,bg,BG,__NONFOREST__,,0
bg_13908,13572630.485963656,2683576.2168798554,bg,BG,__NONFOREST__,0.0,-1
bg_13909,13488880.443234053,2841384.125776854,bg,BG,__NONFOREST__,15.8,0
bg_13910,13523966.474539263,2552593.991430834,bg,BG,__NONFOREST__,0.0,-1
bg_13911,13502019.291320622,2882584.525740531,bg,BG,__NONFOREST__,1.601,0
bg_13912,13423651.24047688,2592657.708002856,bg,BG,__NONFOREST__,0.0,3
bg_13913,13530461.039473858,2842117.665822408,bg,BG,針闊葉樹混淆,31.122,12
bg_13914,13578402.971526006,2541464.381818719,bg,BG,__NONFOREST__,0.0,-1
bg_13915,13446461.724591669,2886999.5814304184,bg,BG,__NONFOREST__,0.0,0
bg_13916,13521888.632458236,2599772.5270943004,bg,BG,__NONFOREST__,,0
bg_13917,13488529.835602537,2879804.8862642017,bg,BG,__NONFOREST__,1.132,0
bg_13918,13406516.04340184,2750246.046284273,bg,BG,__NONFOREST__,0.0,0
