case,ft,slope,north,east,planc,profc,elev,slope2,lid,year,x,y,event,area_ha,old_scar,d_debris,d_road,d_river,in_largels,twi,litho,soc,ph,clay,litho_name,kind,bg_lid
1,闊葉樹林型,45.37114282183035,0.962449675986404,-0.2714601650218062,-0.0055823690621193,0.0144176309378806,878.0,2058.540600958928,2019_37,2019.0,253954.33,2642063.78,利奇馬颱風、0815豪雨、白鹿颱風,0.16,False,2474.912079489377,9988.460330288262,346.37334413023245,False,6.3569025064169296,13.0,7.0,51.0,30.0,siliciclastic sedimentary,case,
1,闊葉樹林型,38.46757814830217,0.9125093245149511,0.4090559040929092,-0.0297524752475247,0.0052475247524752,763.0,1479.7545685957343,2019_38,2019.0,236660.58,2616675.65,利奇馬颱風、0815豪雨、白鹿颱風,0.26,False,1788.6442645728907,1200.844898858035,470.1721669529047,False,12.199305700893722,13.0,7.0,57.0,28.0,siliciclastic sedimentary,case,
1,針闊葉樹混淆,41.46155762076173,0.4244338762307196,0.9054589359588684,0.018714971977582,-0.0087850280224179,753.0,1719.0607603397452,2019_39,2019.0,243339.72,2529062.22,白鹿颱風,0.24,False,9036.165367984708,16136.79762500452,2486.7036527119067,False,7.305563099527877,10.0,8.0,52.0,30.0,metamorphics,case,
1,闊葉樹林型,41.56364135798625,-0.648466455599791,0.7612432304867113,0.0046025437201907,-0.0053974562798092,2155.0,1727.536282935305,2019_40,2019.0,275674.5,2666486.27,利奇馬颱風、0815豪雨、白鹿颱風,0.16,False,5461.486182985529,1507.230678859044,8060.2643685985695,False,6.66471153583398,13.0,16.0,53.0,27.0,siliciclastic sedimentary,case,
1,闊葉樹林型,35.009177890477666,0.5710644881985998,-0.8209052017854871,-0.0019872611464968,0.0005127388535031,1464.0,1225.6425365671105,2019_42,2019.0,266610.86,2649465.97,利奇馬颱風、0815豪雨、白鹿颱風,1.24,False,4899.673598458388,8136.155606385851,526.0344433709942,False,6.982559885870336,13.0,16.0,54.0,26.0,siliciclastic sedimentary,case,
1,闊葉樹林型,45.78377864972804,-0.754081595886306,-0.6567807448042018,0.0062818047337278,0.0012818047337278,1441.0,2096.1543874472927,2019_43,2019.0,262153.76,2705743.73,利奇馬颱風,1.35,False,8852.967270414874,21818.33548466641,114.35957006846414,False,6.773713270751691,13.0,13.0,52.0,23.0,siliciclastic sedimentary,case,
1,闊葉樹林型,48.651427125408304,0.6380178647503231,0.7700215609055623,0.0049376815101645,-0.0150623184898354,1319.0,2366.961361338915,2019_44,2019.0,257540.1,2706709.04,利奇馬颱風,0.16,False,4174.916188209828,17110.336462903062,4268.045186202782,False,8.611704431080398,13.0,13.0,53.0,31.0,siliciclastic sedimentary,case,
1,闊葉樹林型,48.2252263459996,-0.401990062035198,-0.9156440301912844,0.0014763092269326,0.0189763092269326,1179.0,2325.672456122894,2019_45,2019.0,274995.33,2719264.49,利奇馬颱風,0.24,False,5113.26454689491,17456.906774776402,2550.960103807613,False,9.047597404165128,13.0,13.0,55.0,26.0,siliciclastic sedimentary,case,
1,闊葉樹林型,44.4246291370315,-0.9947814386110524,0.1020288654985695,-0.0042127521145087,0.0032872478854912,1057.0,1973.5476739627884,2019_46,2019.0,287487.12,2734916.25,利奇馬颱風,0.82,False,2576.090063744858,1249.3257154742455,920.3684181620018,False,6.897192980898078,13.0,11.0,52.0,28.0,siliciclastic sedimentary,case,
1,闊葉樹林型,54.75669226784779,-0.3002858752327097,0.953849250739196,-0.0216926677067082,0.0108073322932917,499.0,2998.295348115782,2019_47,2019.0,284716.41,2737278.31,利奇馬颱風,0.34,False,1180.0706867124777,21.515497118482187,501.31065915644456,False,7.032217875699129,13.0,9.0,53.0,29.0,siliciclastic sedimentary,case,
1,針闊葉樹混淆,56.99691408535335,-0.8443294201829336,0.535824439731477,0.0049195887160558,-0.0075804112839441,1880.0,3248.6482152531507,2019_48,2019.0,272462.34,2672941.29,利奇馬颱風、0815豪雨、白鹿颱風,3.53,False,4755.082252542376,4968.323206004602,7091.014592505755,False,6.759029468812605,13.0,16.0,56.0,23.0,siliciclastic sedimentary,case,
1,闊葉樹林型,30.541505272932262,-0.5931990380498501,0.8050558373533679,-0.0112522441651705,0.0012477558348294,1712.0,932.7835443365492,2019_49,2019.0,271388.28,2670583.02,利奇馬颱風、0815豪雨、白鹿颱風,0.31,False,4058.8608312444217,2978.754477386375,9115.406895745456,False,5.71248058474797,13.0,15.0,58.0,28.0,siliciclastic sedimentary,case,
1,闊葉樹林型,38.11835994667712,-0.8602915336341742,-0.509802390301733,0.0059289340101522,0.0084289340101522,1331.0,1453.009365024439,2019_50,2019.0,266053.79,2665683.54,利奇馬颱風、0815豪雨、白鹿颱風,1.28,False,6584.853998138855,1663.4298940153103,5009.4865429838665,False,10.518867879346622,13.0,15.0,52.0,27.0,siliciclastic sedimentary,case,
1,闊葉樹林型,38.836224204282125,-0.59001658934231,0.8073911222578979,-0.003102700096432,0.0043972999035679,2128.0,1508.252310445269,2019_52,2019.0,252824.72,2610478.58,利奇馬颱風、0815豪雨、白鹿颱風,1.56,False,7868.591359545515,12555.077095419714,2601.834704450489,False,6.3520833242573405,13.0,16.0,57.0,26.0,siliciclastic sedimentary,case,
1,闊葉樹林型,53.07950451918269,-0.9955795027140816,0.0939225945956681,-0.0032873147494707,-0.0282873147494707,1615.0,2817.433800001936,2019_54,2019.0,264883.38,2700743.51,0518及0611豪雨,0.15,False,9960.40339756378,17103.518189246457,862.3459675651249,False,9.301424837870114,13.0,17.0,56.0,25.0,siliciclastic sedimentary,case,
1,闊葉樹林型,32.985092758994966,-0.9629640197141816,-0.2696299255199709,-0.0061628338278931,0.0038371661721068,1802.0,1088.0163443195022,2019_55,2019.0,265057.54,2700749.89,0518及0611豪雨,0.28,False,9799.178017793954,17072.598694761742,994.2675178609276,False,6.49238905893142,13.0,18.0,54.0,26.0,siliciclastic sedimentary,case,
1,針葉樹林型,37.11250830386473,-0.9912279006826348,-0.1321637200910177,-0.0032751091703056,0.0017248908296943,2401.0,1377.3382726044283,2019_56,2019.0,265455.5,2697380.77,0518及0611豪雨,0.17,False,8786.191882277286,13698.098277387207,3979.708696758475,False,6.434343305106932,13.0,19.0,50.0,24.0,siliciclastic sedimentary,case,
1,針葉樹林型,48.99761517464819,-0.7389558439133294,-0.6737538576856827,0.0012860179499291,0.0037860179499291,2532.0,2400.7662928029144,2019_58,2019.0,280360.72,2684310.59,0518及0611豪雨,0.24,False,7298.621037789732,3636.2070596723247,2575.5969111262884,False,8.246112961433543,13.0,23.0,56.0,20.0,siliciclastic sedimentary,case,
1,針葉樹林型,46.93804858054488,-0.7943578329771962,0.607450107570797,0.000346615720524,-0.0046533842794759,2205.0,2203.180404549591,2019_59,2019.0,274564.51,2669729.57,0518及0611豪雨,0.12,False,7314.16028240358,1287.465253985438,8430.265004034247,False,5.696223504119088,13.0,19.0,53.0,23.0,siliciclastic sedimentary,case,
1,闊葉樹林型,44.27477570094075,-0.9230769230769232,0.3846153846153846,0.0068343195266272,-0.0156656804733727,1597.0,1960.255763368613,2019_60,2019.0,270041.84,2671070.48,0518及0611豪雨,0.39,False,2639.6445517037946,3851.0410970391263,9367.303208984358,False,6.6271472786689065,13.0,13.0,55.0,28.0,siliciclastic sedimentary,case,
1,針葉樹林型,43.74754064175339,0.7574099616005767,-0.6529396220694628,-0.004631650750341,0.0053683492496589,2118.0,1913.8473122018645,2019_61,2019.0,266517.03,2681234.54,0518及0611豪雨,0.25,False,129.443934986455,1397.1988878044572,1634.7189707706875,False,6.456363255968809,13.0,22.0,56.0,22.0,siliciclastic sedimentary,case,
1,闊葉樹林型,41.74343906313782,0.98058067569092,-0.196116135138184,-0.0010576923076923,0.0039423076923076,1649.0,1742.5147048179006,2019_62,2019.0,275423.4,2664681.74,0518及0611豪雨,0.29,False,3645.93421928151,3327.0662711585246,6921.177851519546,False,7.778380727283078,13.0,17.0,55.0,25.0,siliciclastic sedimentary,case,
1,闊葉樹林型,35.43232547287678,0.9486832980505138,0.3162277660168379,-0.011125,0.003875,1637.0,1255.4496884158723,2019_63,2019.0,274532.91,2664915.65,0518及0611豪雨,0.19,False,3774.8517649081273,2972.829995228412,6241.97393504473,False,7.476300294886213,13.0,17.0,53.0,24.0,siliciclastic sedimentary,case,
1,闊葉樹林型,47.988906399374976,0.5854905538443586,-0.8106792283998809,-0.0054513184584178,-0.0004513184584178,1354.0,2302.9351374079724,2019_64,2019.0,268530.39,2648546.94,0518及0611豪雨,0.16,False,6994.867560249011,9101.863043978992,416.9048488930421,False,9.32128564568974,13.0,19.0,55.0,25.0,siliciclastic sedimentary,case,
1,闊葉樹林型,48.70632959817723,0.1537070062818704,-0.9881164689548824,0.0036391031822565,-0.0013608968177434,2096.0,2372.306542926275,2019_65,2019.0,275876.6,2649654.15,0518及0611豪雨,0.27,False,7584.897085750865,10376.908518125842,6713.080463568161,False,6.174997825307789,11.0,18.0,55.0,27.0,mixed sedimentary rock,case,
1,闊葉樹林型,32.51251731617002,0.6667948594698258,0.7452413135250994,-0.0045884615384615,0.0054115384615384,1744.0,1057.0637822342553,2019_66,2019.0,272058.88,2647173.77,0518及0611豪雨,0.22,False,9893.825421438634,11088.977459772204,3126.1120202737,False,6.94690547735982,13.0,13.0,54.0,28.0,siliciclastic sedimentary,case,
1,闊葉樹林型,37.30694874098832,0.6561787149247867,0.7546055221635046,-0.0055328310010764,0.0069671689989235,1769.0,1391.8084243627295,2019_67,2019.0,263808.45,2644723.07,0518及0611豪雨,0.12,False,4256.154416416928,11411.646850688943,4377.985926952786,False,11.949781443497374,13.0,22.0,51.0,21.0,siliciclastic sedimentary,case,
1,闊葉樹林型,35.41561005234765,0.984427575508482,-0.1757906384836575,-0.0015574783683559,0.000942521631644,924.0,1254.265435379948,2019_68,2019.0,258049.41,2646297.26,0518及0611豪雨,0.13,False,121.6745556605908,8182.293048786488,1099.1741168167528,False,11.735163538301764,13.0,8.0,51.0,31.0,siliciclastic sedimentary,case,
1,闊葉樹林型,23.893396656492648,0.9593655015712704,0.2821663239915501,-0.0204259554140127,0.0045740445859872,2477.0,570.894403784494,2019_69,2019.0,268134.47,2643418.88,0518及0611豪雨,0.25,False,8686.74455136766,14177.407660436662,5248.220473861038,False,6.850664338220646,13.0,18.0,52.0,27.0,siliciclastic sedimentary,case,
1,針闊葉樹混淆,45.78377864972804,0.7540815958863059,0.6567807448042018,-0.0187781065088757,-0.0037781065088757,2312.0,2096.1543874472927,2019_70,2019.0,272045.71,2638882.88,0518及0611豪雨,0.51,False,13786.830086723572,19113.225344629936,5102.345669064849,False,6.478059270362436,11.0,18.0,54.0,23.0,mixed sedimentary rock,case,
1,針闊葉樹混淆,40.04325099636187,-0.5057194997124201,0.8626979700976579,0.0063362831858407,-0.0136637168141592,2035.0,1603.461950357636,2019_71,2019.0,266728.48,2629157.22,0518及0611豪雨,0.31,False,17114.163596553513,15790.427413743368,3402.746427640448,False,11.046895930971152,11.0,20.0,55.0,26.0,mixed sedimentary rock,case,
1,待成林地,43.271344818790695,-0.1858916681048507,-0.9825702456970676,0.0046103667136812,0.0046103667136812,1915.0,1872.4092824266845,2019_72,2019.0,265736.65,2687278.33,0518及0611豪雨,0.23,False,4751.408590287798,4321.887378509342,476.2340721668768,False,9.53413578031479,13.0,21.0,54.0,23.0,siliciclastic sedimentary,case,
1,闊葉樹林型,48.92370550330525,0.196116135138184,-0.98058067569092,-0.0146153846153846,0.0153846153846153,1933.0,2393.5289601741406,2019_73,2019.0,273780.41,2688069.42,0518及0611豪雨,0.22,False,6633.102006264717,3305.9596235134973,2504.556918476316,False,7.494307340453194,13.0,17.0,52.0,28.0,siliciclastic sedimentary,case,
1,闊葉樹林型,38.61881362583621,0.3442546491584232,-0.9388763158866088,-0.0009745347698334,0.0165254652301665,763.0,1491.412765867072,2019_75,2019.0,254463.85,2642420.06,0518及0611豪雨,0.31,False,2290.852330108473,10570.05290988324,121.53051207278682,False,6.818120913551368,13.0,8.0,53.0,30.0,siliciclastic sedimentary,case,
1,針闊葉樹混淆,50.4127146242384,0.1240347345892085,-0.9922778767136676,0.0117692307692307,-0.0132307692307692,2131.0,2541.4417957849,2019_77,2019.0,248004.97,2627772.43,0518及0611豪雨,11.64,False,2996.5889957041795,4130.397052785506,3653.120290397534,False,6.556152178956897,13.0,23.0,47.0,25.0,siliciclastic sedimentary,case,
1,針闊葉樹混淆,58.15991565501041,0.8849182223819824,-0.4657464328326223,-0.0198644251626898,0.0076355748373101,1652.0,3382.575788997925,2019_80,2019.0,244708.36,2613611.27,利奇馬颱風、0815豪雨、白鹿颱風,0.29,False,3828.848104688772,5511.333113720182,3129.704913916044,False,12.46191007965096,13.0,21.0,51.0,21.0,siliciclastic sedimentary,case,
1,闊葉樹林型,25.682184661491608,0.987762965329069,-0.1559625734730109,-0.0019222972972972,0.0030777027027027,1581.0,659.5746089869548,2019_81,2019.0,232357.7,2611202.89,0518及0611豪雨,0.25,False,331.750821857949,5936.344419884393,1131.0850655357767,False,8.76032217079265,13.0,12.0,53.0,26.0,siliciclastic sedimentary,case,
1,針闊葉樹混淆,34.18253892596887,-0.9938837346736188,-0.1104315260748464,0.0568292682926829,-0.043170731707317,1148.0,1168.4459674253771,2019_82,2019.0,234757.4,2612064.98,0518及0611豪雨,0.28,False,111.89581584207856,4128.201954315907,97.91705474109212,False,7.679876383226636,13.0,15.0,56.0,27.0,siliciclastic sedimentary,case,
1,闊葉樹林型,40.810470609746446,0.376377046955938,0.9264665771223092,-0.0260142497904442,-0.0085142497904442,2571.0,1665.4945113889785,2019_83,2019.0,247538.81,2608281.07,0518及0611豪雨,0.11,False,2217.04806355624,6834.564162700529,4098.030186768722,False,5.936548426727429,13.0,20.0,50.0,23.0,siliciclastic sedimentary,case,
1,闊葉樹林型,54.41469754415778,0.447213595499958,0.8944271909999159,-0.03,0.0175,1425.0,2960.959308822171,2019_84,2019.0,233306.06,2605042.34,0518及0611豪雨,0.36,False,1317.4171894365063,2691.070493257113,2301.7834549235367,False,12.963714988277054,13.0,9.0,51.0,27.0,siliciclastic sedimentary,case,
1,闊葉樹林型,53.5740778949285,0.8671055424707688,-0.498124460568314,-0.009556245745405,-0.014556245745405,1889.0,2870.1818222918664,2019_85,2019.0,231169.24,2604460.51,0518及0611豪雨,0.11,False,1660.1755047607537,4012.658693178149,3267.6804844999137,False,8.944978532301109,13.0,18.0,52.0,25.0,siliciclastic sedimentary,case,
1,針葉樹林型,37.67432421467949,0.8741572761215378,-0.485642931178632,0.0194103773584905,-0.0055896226415094,2704.0,1419.3547050327857,2019_87,2019.0,242035.7,2597398.99,0518及0611豪雨,0.23,False,3540.988827079604,3300.4109349951573,2368.1543194882247,False,7.186943318624766,13.0,24.0,53.0,25.0,siliciclastic sedimentary,case,
1,闊葉樹林型,38.32881810145589,-0.5692099788303083,0.8221921916437785,-0.005725,-0.000725,2315.0,1469.0982970544924,2019_88,2019.0,233992.09,2563662.46,0518及0611豪雨,4.35,False,935.0622054645448,5244.567107638733,5302.037268229726,False,6.944634240457083,11.0,17.0,51.0,28.0,mixed sedimentary rock,case,
1,闊葉樹林型,46.30767957874156,0.7642914835078908,-0.6448709392097829,0.0010039931545921,0.0035039931545921,2049.0,2144.4011879673976,2019_89,2019.0,232708.07,2565690.43,0518及0611豪雨,1.01,False,479.8111161065511,3075.8491609078146,3124.332093737204,False,6.3227634222837175,13.0,19.0,48.0,25.0,siliciclastic sedimentary,case,
1,闊葉樹林型,52.15176825496264,-0.9130087106158284,-0.4079400621900508,-0.0095382075471698,0.0004617924528301,1400.0,2719.806932119329,2019_90,2019.0,221793.65,2565708.23,0518及0611豪雨,0.21,False,1732.057948792233,4071.7811586005714,4270.981193974592,False,6.461386402124689,13.0,18.0,49.0,27.0,siliciclastic sedimentary,case,
1,竹林,47.03134321771491,0.8849182223819824,-0.4657464328326223,0.009175704989154,-0.0058242950108459,850.0,2211.9472448624983,2019_91,2019.0,225324.7,2562784.45,0518及0611豪雨,0.2,False,71.84717251512234,1013.7016363057046,1316.9460047295124,False,6.9840780835831895,13.0,8.0,50.0,30.0,siliciclastic sedimentary,case,
1,闊葉樹林型,47.90920660689004,-0.1129096880442861,-0.9936052547897188,-0.0064737378888322,0.0160262621111677,1876.0,2295.292077701676,2019_92,2019.0,233384.99,2562991.19,0518及0611豪雨,0.48,False,1719.9606264481806,5254.043615666868,5317.02986585743,False,10.213503926347345,11.0,20.0,52.0,24.0,mixed sedimentary rock,case,
1,闊葉樹林型,44.60978861211985,0.9883716976506172,-0.1520571842539411,-0.0105780346820809,0.006921965317919,848.0,1990.0332400180173,2019_93,2019.0,226658.71,2558607.05,0518及0611豪雨,0.38,False,3578.7266485045407,2638.205169824684,2520.2271972088274,False,8.75329564078846,13.0,7.0,51.0,29.0,siliciclastic sedimentary,case,
1,闊葉樹林型,43.42182054759477,0.2113327925275388,-0.9774141654398673,0.0176692254012561,-0.0048307745987438,512.0,1885.454499667524,2019_95,2019.0,215181.21,2539354.95,0518及0611豪雨,0.73,False,633.1485024707207,1045.024499526312,329.1107719328715,False,5.48665134127752,13.0,7.0,55.0,28.0,siliciclastic sedimentary,case,
1,闊葉樹林型,43.38184383278452,0.793606361291916,-0.6084315436571356,0.0106682995101469,0.0031682995101469,966.0,1881.984374332104,2019_96,2019.0,222873.46,2540867.58,0518及0611豪雨,1.19,False,6675.918301095125,8457.79281729666,550.2130143878954,False,6.200802380233578,13.0,11.0,54.0,30.0,siliciclastic sedimentary,case,
1,針葉樹林型,43.139678341360025,-0.6936416870658708,0.7203202134914809,0.000670818505338,0.003170818505338,2719.0,1861.0318473960072,2019_97,2019.0,275004.8,2694129.14,0518及0611豪雨,1.04,False,2791.69870786544,5693.718757320733,2747.5177475638798,False,7.804790668787358,13.0,19.0,49.0,30.0,siliciclastic sedimentary,case,
1,闊葉樹林型,41.86581899605287,0.8647889466100895,-0.5021355173865036,0.0009980544747081,0.0034980544747081,852.0,1752.7468002102617,2019_99,2019.0,266161.53,2723531.79,0518及0611豪雨,0.28,False,1958.8481797175511,10949.739374655614,728.917394728068,False,10.294307926407939,13.0,9.0,51.0,30.0,siliciclastic sedimentary,case,
1,闊葉樹林型,47.03908938941234,0.4190581774617469,-0.9079593845004515,0.0224756097560975,-0.0050243902439024,1533.0,2212.6759305851247,2019_100,2019.0,288596.19,2723148.58,0518及0611豪雨,0.29,False,4084.2753937432,4827.131707874929,4633.603580715011,False,6.518799051820119,13.0,17.0,49.0,26.0,siliciclastic sedimentary,case,
1,針闊葉樹混淆,39.98069050753484,0.8944271909999159,0.4472135954999579,0.025,-0.0275,2344.0,1598.4556134592865,2019_101,2019.0,278066.74,2715605.47,0518及0611豪雨,0.43,False,5507.606252978181,15016.74920828837,5494.267040378903,False,6.372548934037679,13.0,22.0,51.0,26.0,siliciclastic sedimentary,case,
1,闊葉樹林型,66.80484858308205,0.6963131209157426,-0.7177381400208425,0.0493206334633922,-0.0606793665366077,2221.0,4462.887794208519,2019_102,2019.0,301475.18,2696906.5,0428豪雨,0.77,False,10995.087061451208,13949.667980666416,7050.49725832722,False,6.341812231004767,11.0,23.0,52.0,26.0,mixed sedimentary rock,case,
