case,ft,slope,north,east,planc,profc,elev,slope2,bg_lid,x,y,old_scar,d_debris,d_road,d_river,in_largels
0,闊葉樹林型,43.77679566071583,-0.1304545125713874,-0.9914542955425436,0.0085125936010891,-0.0089874063989108,554.0,1916.407838320068,bg_186,299873.9,2674838.8,False,3438.0422393814815,565.8593704356849,148.69698461296122,False
0,闊葉樹林型,17.5484006137923,0.9486832980505138,0.316227766016838,0.0284999999999999,-0.0115,162.0,307.94636410214594,bg_187,223572.7,2446590.0,False,1231.7172623103272,3015.7635598880593,451.20732652358595,False
0,竹闊混淆林,31.588135505201176,0.447213595499958,-0.8944271909999159,0.0105,-0.012,621.0,997.8103046949512,bg_191,212475.5,2575189.3,False,2160.3728651516954,2561.612475454352,892.0631309756681,False
0,闊葉樹林型,31.332627955778683,0.944496796706159,-0.3285206249412727,0.0429595278246205,-0.0345404721753794,466.0,981.733574615244,bg_198,236837.4,2640394.2,False,421.17450899406157,3053.4170301479767,113.29014572644961,False
0,闊葉樹林型,15.616129405024544,0.8944271909999159,0.4472135954999579,0.0115,-0.011,534.0,243.86349759447216,bg_199,282250.5,2596695.5,False,1882.7642012409347,4146.562377520168,1397.765256398828,False
0,闊葉樹林型,29.89890183861456,6.123233995736766e-17,1.0,0.0,-0.0075,128.0,893.9443311551091,bg_204,277854.1,2547371.5,False,2748.586704520553,1301.915960723352,144.81468575938996,False
0,闊葉樹林型,38.659808254090095,6.123233995736766e-17,1.0,0.005,-0.0,1256.0,1494.580774243013,bg_205,315321.5,2705432.5,False,11248.33922069522,13185.591303320845,5505.123380858979,False
0,闊葉樹林型,30.269155243344123,0.9852117548196744,-0.1713411747512477,0.0399724770642201,-0.0175275229357798,531.0,916.221759145667,bg_210,233717.1,2659310.8,False,393.5740934907868,1235.073383534449,640.4666677923273,False
0,闊葉樹林型,30.337664384844903,-0.3417430630867044,0.939793423488437,-0.0052189781021897,-0.0002189781021897,823.0,920.3738803274872,bg_212,249864.2,2512714.1,False,156.39882524483747,4364.071097649048,1879.586665972971,False
0,針葉樹林型,32.73080151420785,0.233372952475324,0.9723873019805176,-0.0098865355521936,-0.0023865355521936,1362.0,1071.3053677624707,bg_214,301694.8,2712617.6,False,3379.2634426918453,5315.322274963192,3132.2717523114234,False
0,竹闊混淆林,27.26604445073282,0.6305926250944657,0.7761140001162655,0.002835294117647,-0.0096647058823529,59.0,743.437179989338,bg_219,242205.3,2724538.3,False,4812.277231613444,2442.913045764055,730.9750814069761,False
0,闊葉樹林型,22.40687120493745,0.970142500145332,-0.2425356250363329,-0.0126470588235294,0.0373529411764705,476.0,502.067877194655,bg_223,295293.3,2611815.7,False,1229.2811035651353,4340.385747512758,1318.4245345397821,False
0,闊葉樹林型,53.03086032958196,0.3387194682727417,0.9408874118687268,0.009952195467422,-0.0200478045325779,1475.0,2812.272147295629,bg_226,245884.2,2518492.8,False,5783.824079600303,9184.805525036549,2289.6528579248225,False
0,闊葉樹林型,45.74135233937299,-0.9988123511248966,-0.0487225537134097,-0.0044451038575667,0.0280548961424332,331.0,2092.2713138346626,bg_228,304694.4,2618093.9,False,538.5835175885101,623.1584612796717,1100.1792115485066,False
0,闊葉樹林型,30.653673803588863,-0.4640069946705576,0.8858315352801553,0.0054448398576512,-0.0095551601423487,1180.0,939.6477176568304,bg_235,232335.1,2626192.2,False,1988.116973822069,2904.7024663126094,1891.4157665430087,False
0,針葉樹林型,36.19905592632724,-0.136637397137031,0.9906211292434748,-0.0043465577596266,0.0431534422403734,1452.0,1310.3716499573673,bg_238,267984.0,2684298.7,False,1955.6621832794042,640.409397220886,1373.7356883551333,False
