bg_lid,before,dist_nearest_case_m
bg_3567,2024-07-08,999.5417995263441
bg_3572,2021-07-14,4256.547428808894
bg_3573,2024-09-01,5493.029370474784
bg_3575,2024-07-18,441.25923446452697
bg_3576,2025-04-14,1562.7073777583414
bg_3581,2018-07-30,6143.131967017884
bg_3585,2018-09-03,2503.3286252108664
bg_3591,2022-10-02,5088.941044510045
bg_3598,2025-09-11,869.326306112911
bg_3603,2024-02-14,379.22551509594615
bg_3609,2024-02-14,823.5246650827931
bg_3611,2024-07-18,3522.43447229337
bg_3612,2024-02-14,777.8755125340388
bg_3616,2024-02-14,13928.966576347402
bg_3617,2021-07-09,1437.01140900141
bg_3618,2024-02-14,3183.645864806645
bg_3623,2024-09-01,3788.610946309855
bg_3624,2023-08-26,1081.1210278686374
bg_3626,2025-03-25,547.9672538572597
bg_3632,2025-04-14,1167.1601708420876
bg_3640,2023-07-14,1826.956655643427
bg_3647,2025-03-25,1355.2049327685731
bg_3659,2023-07-03,360.9779135905549
bg_3660,2025-03-25,260.7903038843726
bg_3671,2025-06-28,335.9337352813977
bg_3673,2023-07-14,640.5494738894477
bg_3674,2025-03-25,1277.5690993446422
bg_3687,2025-03-25,5859.178973209119
bg_3688,2024-09-01,452.69063188887674
bg_3694,2025-03-25,572.045846501821
bg_3696,2021-07-14,934.2328250495276
bg_3698,2021-07-14,15840.935236797177
bg_3699,2025-04-14,539.6752728263644
bg_3706,2024-09-01,1009.1767849093255
bg_3707,2025-03-25,6362.055445255317
bg_3715,2024-02-14,1425.1583340104794
bg_3724,2025-10-12,1557.680400724076
bg_3739,2021-07-14,5935.124914077267
bg_3741,2021-07-14,9060.002821103133
bg_3746,2021-07-14,2267.5315873653963
bg_3751,2024-09-11,309.86298923892053
bg_3762,2023-07-07,245.37123975734158
bg_3763,2023-08-28,467.03026722042443
bg_3765,2021-07-09,1111.7300152914756
bg_3767,2024-09-01,1215.4734338931576
bg_3773,2024-07-18,873.0907600015381
bg_3774,2024-07-18,472.25838531458027
bg_3777,2025-09-11,569.167126685982
bg_3781,2025-04-14,5668.028792031547
bg_3783,2020-05-05,1103.4082850876737
bg_3787,2024-07-18,392.4165690946012
bg_3788,2024-02-14,815.0937208690156
bg_3799,2025-03-25,1443.1734944905627
bg_3806,2024-07-18,4068.518929500066
bg_3818,2024-09-11,1255.930649359323
bg_3823,2025-03-25,660.4464869313649
bg_3826,2023-03-16,3153.0855387221663
bg_3832,2025-04-14,574.005929586204
bg_3834,2024-07-18,2004.6725272974236
bg_3853,2025-10-16,894.6923216391043
bg_3854,2025-03-25,12544.318431433625
bg_3858,2023-07-07,1437.101230011333
bg_3865,2024-02-14,7139.835834597265
bg_3866,2021-09-22,1023.5337330055532
bg_3870,2024-04-29,2374.093976572944
bg_3872,2025-03-25,4932.8585179082365
bg_3873,2024-07-08,653.7962634493545
bg_3879,2025-06-28,468.1964934724221
bg_3881,2024-02-14,5340.161098740341
bg_3893,2024-02-14,2728.515046870805
bg_3906,2025-03-25,561.5150265130553
bg_3913,2024-05-04,1553.7335172096723
bg_3919,2025-03-25,2541.0689909955777
bg_3926,2024-07-18,553.0884538660572
bg_3943,2025-04-14,6538.515994474574
bg_3951,2024-07-18,1284.615230059183
bg_3955,2021-07-14,4093.3240215992996
bg_3963,2025-06-28,2042.884268307973
bg_3976,2025-03-25,963.060207100392
bg_3983,2024-07-18,770.0367228255378
bg_3987,2024-02-14,1979.1926825097278
bg_3989,2025-04-14,1177.148822961717
bg_3992,2025-09-11,3063.7193519805437
bg_4004,2024-07-18,737.7356033837378
bg_4018,2025-03-25,6551.156861012931
bg_4019,2021-07-09,1392.9777325211312
bg_4032,2025-04-14,1546.0654455746512
bg_4037,2025-10-12,5074.47626448291
bg_4040,2025-04-14,1890.4005821255269
bg_4048,2024-07-18,921.1275562593949
bg_4051,2024-09-11,18480.104584944762
bg_4060,2025-03-25,10884.969084664419
bg_4062,2019-06-20,783.2987032416803
bg_4081,2022-10-02,2485.0009367000603
bg_4085,2024-02-14,1836.9058701251984
bg_4093,2025-09-11,696.8824998520871
bg_4096,2024-07-18,1037.596744983146
bg_4099,2025-03-25,589.5013243411737
bg_4104,2024-07-18,497.9852439580841
bg_4105,2025-04-14,1529.9004847701444
bg_4110,2023-02-12,1101.5931743160997
bg_4120,2024-07-18,13480.328316955043
bg_4122,2025-03-25,1888.566855422294
bg_4127,2023-05-28,4507.060446466034
bg_4132,2022-10-02,83.38052170614831
bg_4134,2025-04-14,1317.2055822079544
bg_4139,2024-10-19,1984.1482049987178
bg_4141,2019-04-26,420.0416194854231
bg_4156,2024-07-18,789.3034735133919
bg_4158,2025-09-11,3328.27275921006
bg_4169,2018-07-30,6691.109427905005
bg_4174,2025-03-25,3318.2599649364442
bg_4175,2024-07-18,2332.545966128043
bg_4176,2024-08-02,903.8671179437541
bg_4183,2025-06-28,1085.8298858015362
bg_4190,2024-07-18,673.7945996370692
bg_4192,2023-06-07,406.4736381366803
bg_4207,2023-07-07,1349.850232618363
bg_4219,2025-09-21,2402.2561990342665
bg_4222,2024-07-18,2197.750769900872
bg_4227,2021-07-14,7503.146590624355
bg_4228,2023-06-07,1119.4451032542481
bg_4234,2021-07-09,1280.9083313414624
bg_4235,2024-09-01,3675.7891461427407
bg_4246,2023-07-09,389.7706593623775
bg_4249,2024-09-01,2802.766589443418
bg_4255,2025-03-25,531.2847384407164
bg_4259,2021-07-09,530.0116727015405
bg_4263,2025-03-25,1766.09591180673
bg_4267,2024-07-18,3687.599551171441
bg_4274,2024-04-29,1938.9921737854124
bg_4296,2023-07-03,811.9631149257893
bg_4298,2025-03-25,1227.5784553746344
bg_4305,2025-04-14,244.55313062807943
bg_4307,2022-10-02,17662.377126890467
bg_4309,2025-03-25,14894.821206486533
bg_4310,2023-09-14,939.9275010871748
bg_4318,2025-03-25,1879.5443204404908
bg_4340,2022-10-02,4024.605625958781
bg_4344,2023-07-14,1168.4271154421217
bg_4349,2024-07-18,1505.29764501924
bg_4353,2024-09-01,3104.3707798038477
bg_4354,2023-07-14,2209.525308318511
bg_4356,2025-09-11,587.299907798359
bg_4364,2022-10-02,5316.124509499513
bg_4365,2024-02-14,780.8339636567753
bg_4368,2024-02-14,431.2841547054097
bg_4374,2021-07-14,5087.874684954398
bg_4377,2024-07-18,438.19640402449227
bg_4381,2021-07-14,2572.0637806439604
bg_4384,2024-07-18,1306.528250938284
bg_4392,2024-07-18,2128.67699816109
bg_4393,2025-04-14,2087.041870303395
bg_4394,2018-07-30,3265.7401524312972
bg_4401,2025-04-14,799.8559576573291
bg_4409,2024-09-11,12474.20847535007
bg_4412,2018-05-26,865.4217635927093
bg_4415,2024-09-01,3844.3486344112903
bg_4421,2021-07-14,832.3374856391421
bg_4422,2025-08-22,387.51663138491307
bg_4427,2024-07-08,869.0577800124788
bg_4435,2025-08-07,1168.683208957764
bg_4437,2023-07-14,829.4244004729686
bg_4453,2021-07-14,12203.127177342765
bg_4456,2024-07-18,4536.479088213602
bg_4458,2024-02-14,1228.9962927937374
bg_4464,2025-03-25,3683.8171147874605
bg_4466,2022-10-02,525.7977847993441
bg_4469,2025-04-14,2598.767528849239
bg_4475,2022-10-02,12622.607736775246
bg_4486,2023-07-03,568.1190809152824
bg_4493,2024-04-29,1624.7858670297658
bg_4499,2025-03-25,912.7920075243675
bg_4507,2021-07-14,4815.2078486499495
bg_4510,2024-07-18,345.6308413611343
bg_4512,2024-07-18,1363.7455346947745
bg_4516,2025-03-25,6830.701033605597
bg_4522,2025-06-28,1496.345122222561
bg_4525,2024-07-18,1827.6961419776571
bg_4530,2025-10-12,2995.555106370116
bg_4533,2025-03-25,13604.438239236597
bg_4534,2024-09-11,108.99080695172421
bg_4536,2019-04-26,60.66824210417326
bg_4543,2024-07-18,1456.3780844615646
bg_4546,2024-09-11,10949.29098537875
bg_4550,2024-02-14,1624.9975819059323
bg_4553,2023-08-26,728.9012026331224
bg_4556,2021-05-15,2362.733747590012
bg_4558,2024-09-11,4259.368892042789
bg_4568,2024-07-18,1859.5476020258507
bg_4575,2023-08-26,412.80712651291776
bg_4577,2024-02-14,1024.32755625349
bg_4578,2024-07-18,316.0500227810184
bg_4587,2024-07-18,1351.5044555234583
bg_4597,2020-05-05,3478.153880954553
bg_4599,2024-07-18,893.1642846644468
bg_4602,2024-02-14,2304.1883429962045
bg_4607,2024-02-14,623.9813543688336
bg_4608,2021-07-14,3762.587420074055
bg_4610,2024-07-18,2399.816373808581
bg_4612,2018-07-30,516.7731177217877
bg_4619,2025-06-28,325.46432999662994
bg_4627,2025-03-25,593.8909062276924
bg_4631,2024-08-22,6150.35925481592
bg_4637,2024-07-18,2869.5743218987204
bg_4638,2024-02-14,18982.61708861043
bg_4642,2025-04-14,1216.621528043975
bg_4648,2025-04-14,713.3455224503085
bg_4656,2024-07-18,7139.411343409279
bg_4659,2025-03-25,629.517396899973
bg_4677,2024-04-04,1152.6439547405691
bg_4682,2023-07-14,2946.5733621615605
bg_4691,2024-02-14,7513.527694951298
bg_4694,2025-03-25,1002.8794612514678
bg_4697,2023-07-09,1651.4291122538475
bg_4702,2024-02-14,546.7162234649111
bg_4703,2024-02-14,2049.693705142548
bg_4706,2025-04-14,1906.6409068569085
bg_4708,2025-03-25,2162.0121513534655
bg_4720,2023-07-07,1620.6712014779164
bg_4722,2024-09-11,24673.830004287902
bg_4730,2023-09-14,2276.3822208276047
bg_4731,2023-08-07,338.3668934750761
bg_4732,2024-02-14,4461.427282384004
bg_4738,2024-02-14,2741.758850446181
bg_4746,2021-07-14,2853.9960765563796
bg_4758,2022-10-02,19664.556153813908
bg_4776,2024-10-19,2707.4383675348436
bg_4799,2024-07-18,1112.0569374362608
bg_4802,2024-02-14,1914.6368102596282
bg_4808,2021-07-09,2447.510488904952
bg_4810,2022-07-24,2060.235537262768
bg_4819,2025-03-25,5420.063373107607
bg_4830,2024-09-11,139.24790267720306
bg_4843,2025-04-14,246.5668144746131
bg_4867,2025-04-14,427.3484087954535
bg_4874,2025-03-25,805.8665176069572
bg_4878,2025-03-25,1814.8425883530545
bg_4879,2025-04-14,1980.9359152935972
bg_4880,2025-03-25,6408.06813038056
bg_4883,2023-08-26,637.4431307184169
bg_4889,2021-07-14,8263.866133499318
bg_4892,2025-04-14,1524.9914090905752
bg_4896,2024-02-14,530.0142498084084
bg_4899,2024-09-11,351.1449116817892
bg_4900,2022-07-24,2380.6627138258286
bg_4903,2021-07-14,1565.9314675298363
bg_4907,2025-03-25,13148.233236922008
bg_4912,2024-07-18,762.1310438502769
bg_4918,2025-04-14,431.5135307265164
bg_4920,2025-03-25,7275.028631503483
bg_4924,2025-03-25,3440.2403905832143
bg_4940,2025-03-25,917.8999185640538
bg_4946,2023-08-26,806.697845354898
bg_4954,2024-07-18,1400.304349204138
bg_4955,2025-03-25,10115.56701186838
bg_4958,2024-07-18,3948.17207027481
bg_4959,2022-10-02,1234.6070232267944
bg_4963,2024-07-18,6297.515192462934
bg_4969,2021-07-14,2028.09160700386
bg_4974,2025-03-25,9662.235331459306
bg_4983,2024-04-04,2439.381415113173
bg_4984,2024-09-11,14450.363881663956
bg_4994,2025-06-28,1599.1265978653341
bg_5000,2024-09-11,20204.288302251345
bg_5001,2023-08-26,3456.6058522486937
bg_5016,2024-02-14,593.8098423737325
bg_5017,2025-04-14,1828.8842518049703
bg_5023,2025-03-25,3434.6099827637963
bg_5034,2021-07-14,7327.605561286885
bg_5042,2025-03-25,843.1558328685779
bg_5049,2021-09-22,1460.8745082998037
bg_5059,2025-03-25,197.68462889145755
bg_5061,2024-09-11,8589.338577009079
bg_5069,2022-07-24,3977.7902811736585
bg_5073,2025-03-25,12596.487781886033
bg_5080,2024-10-19,1873.3975797198193
bg_5083,2021-07-14,671.8183345223434
bg_5101,2022-07-24,3587.0253404456234
bg_5105,2024-09-11,2172.366521308051
bg_5106,2025-06-28,1022.2224693774043
bg_5116,2021-07-14,1003.9203997328408
bg_5117,2024-02-14,2977.2541358271014
bg_5118,2024-07-18,1416.9254722814146
bg_5125,2024-10-19,1266.0185264442193
bg_5139,2025-07-23,1572.239201044102
bg_5140,2025-04-14,2690.0597693175596
bg_5142,2021-07-14,2184.192475057719
bg_5145,2021-07-14,323.91117331766645
bg_5158,2025-03-25,1491.595579505353
bg_5161,2023-06-07,180.20367587792563
bg_5164,2024-02-14,1403.7774675854118
bg_5166,2024-07-18,3299.771360700606
bg_5172,2018-07-30,1723.042328557447
bg_5173,2023-07-03,976.5522152962678
bg_5177,2022-10-02,9113.839692385374
bg_5178,2025-03-25,1322.634069461349
bg_5179,2024-07-03,486.1725656595599
bg_5183,2023-07-03,100.68069229001269
bg_5191,2023-08-26,565.0581904547705
bg_5200,2022-07-24,4471.335109450008
bg_5207,2023-07-07,380.9957302909083
bg_5209,2024-09-01,2195.008331305346
bg_5218,2021-07-14,10176.950494691462
bg_5219,2024-02-14,1116.4976442428826
bg_5221,2024-09-11,2740.6985139742383
bg_5222,2024-07-18,437.1685324906396
bg_5228,2025-03-25,4155.352075239727
bg_5229,2025-04-14,6129.513358905203
bg_5240,2024-02-14,2167.457054753082
bg_5247,2021-07-14,401.0197725799125
bg_5255,2023-07-09,480.3746505592887
bg_5259,2024-07-18,236.13674534049122
bg_5260,2025-04-14,2109.77776659045
bg_5261,2025-03-25,788.9208103479938
bg_5274,2024-07-18,721.9305479058576
bg_5287,2023-09-14,217.40841957025643
bg_5292,2025-03-25,449.1386445189661
bg_5297,2023-06-07,1105.455994827378
bg_5301,2024-09-01,281.4494157034675
bg_5303,2021-07-14,4300.24993294568
bg_5311,2023-09-14,540.8353199446927
bg_5312,2023-08-26,1545.6141486476974
bg_5322,2021-07-14,5892.029883130282
bg_5324,2024-07-18,1946.2485361586753
bg_5331,2024-09-01,2088.472622588051
bg_5340,2025-03-25,1634.5882566567077
bg_5348,2025-06-28,527.9851694887648
bg_5367,2025-03-25,854.3992605332622
bg_5373,2024-04-29,5467.664000247301
bg_5378,2025-03-25,697.8544583220581
bg_5379,2024-02-14,1345.8706789655505
bg_5382,2021-07-09,1136.3675448111132
bg_5384,2020-05-15,1507.011564819545
bg_5393,2022-10-02,4261.339226792448
bg_5415,2025-04-14,2109.8411076903367
bg_5421,2025-03-25,1376.2365769374505
bg_5427,2024-09-01,3986.689633079045
bg_5436,2025-04-14,8119.036844663384
bg_5438,2025-04-14,2423.636669346241
bg_5440,2023-03-16,1278.499490574647
bg_5447,2025-03-25,7946.334806468825
bg_5463,2023-07-07,943.6901178353863
bg_5468,2024-07-18,203.82899989957573
bg_5473,2025-10-12,19960.144929303442
bg_5480,2025-04-14,1120.725072129619
bg_5489,2025-03-25,10484.535182148084
bg_5490,2022-07-24,1221.7372308316126
bg_5495,2024-07-18,895.021847610263
bg_5496,2023-07-14,2837.8424805650966
bg_5498,2023-07-14,2418.5945190752514
bg_5510,2024-09-01,661.7750336784125
bg_5511,2024-04-29,1046.8503482351098
bg_5514,2024-02-14,5433.375624609587
bg_5516,2025-03-25,1165.7827511160053
bg_5521,2024-07-18,1269.0844925771557
bg_5524,2025-08-07,1655.1987678222717
bg_5526,2023-07-07,2426.747144327186
bg_5530,2024-10-19,205.6984941607808
bg_5533,2025-03-25,1435.2086166480588
bg_5535,2025-04-14,564.638725735312
bg_5544,2025-04-14,1235.5691667406002
bg_5547,2024-02-14,17525.551130877484
bg_5557,2022-10-02,6038.133767522765
bg_5560,2025-06-28,1433.1529549913641
bg_5563,2024-07-18,1047.1198122948117
bg_5570,2025-03-25,2059.107158090616
bg_5577,2023-08-26,1583.4665731236514
bg_5580,2025-06-28,755.8191771185096
bg_5581,2024-07-03,6140.691544541093
bg_5586,2025-03-25,540.9697519273566
bg_5588,2024-05-04,764.143515970666
bg_5602,2025-03-25,7110.079575729077
bg_5613,2024-04-04,932.9155499294793
bg_5615,2025-03-25,4331.1123589790195
bg_5621,2025-04-14,1193.354618879079
bg_5624,2025-03-25,5012.088250190583
bg_5625,2024-02-14,379.506749610706
bg_5629,2024-09-11,14096.848160510724
bg_5632,2024-09-01,577.639736340932
bg_5636,2023-07-09,460.9558517906125
bg_5640,2022-10-02,2955.662107972151
bg_5645,2025-04-14,235.53619000067198
bg_5660,2024-09-11,355.2665683680576
bg_5662,2025-03-25,5795.457271734605
bg_5663,2025-03-25,1479.9911167639154
bg_5667,2025-06-28,720.7067276637858
bg_5669,2025-03-25,1540.031013356538
bg_5671,2023-07-14,328.2891422206631
bg_5673,2025-04-14,1327.9934479130968
bg_5686,2025-04-14,1286.2378784656114
bg_5688,2024-02-14,1689.251831699263
bg_5689,2024-02-14,340.23238793520875
bg_5692,2024-08-22,1160.6642388308496
bg_5695,2018-07-30,2486.3475710768384
bg_5697,2024-10-19,2247.0100835109483
bg_5698,2025-03-25,9134.565919829052
bg_5711,2024-07-18,2511.805413203835
bg_5719,2024-07-18,694.2145723764779
bg_5735,2023-03-16,433.1203025719279
bg_5747,2024-02-14,1517.4429941187157
bg_5753,2024-07-18,2775.056837994677
bg_5754,2025-03-25,3083.1472720582456
bg_5766,2024-07-18,435.1232471380905
bg_5769,2025-04-14,970.6335370779755
bg_5772,2024-09-01,1834.0012368861087
bg_5785,2024-09-01,472.7981815743739
bg_5799,2024-02-14,2037.2043326578373
bg_5804,2021-07-14,19071.595093237203
bg_5808,2025-03-25,1145.7051294286591
bg_5810,2024-07-18,396.6467511527626
bg_5813,2022-07-24,1615.3545236879074
bg_5820,2025-04-14,2211.115770555682
bg_5826,2022-10-02,5829.497807058451
bg_5829,2024-07-03,2019.994488012305
bg_5833,2024-02-14,1974.919009098726
bg_5836,2024-07-03,5743.076437171769
bg_5839,2025-03-25,3335.7941373683
bg_5844,2025-04-14,3653.2387049438985
bg_5858,2023-08-26,997.5491907670458
bg_5863,2021-07-14,11442.669206806415
bg_5864,2024-02-14,1731.9639115468601
bg_5865,2024-09-11,2081.775832792785
bg_5885,2025-03-25,284.85233297271213
bg_5887,2025-03-25,3262.9153602413726
bg_5888,2024-04-04,848.243630155823
bg_5889,2024-07-03,6032.037090668278
bg_5901,2024-07-18,2574.217796923902
bg_5904,2025-03-25,2854.2474236827434
bg_5921,2025-03-25,3836.5914635389718
bg_5936,2024-07-08,835.6699139015419
bg_5938,2024-09-01,2067.0837933911243
bg_5954,2022-10-02,5499.731827144027
bg_5956,2024-04-29,238.51372560067915
bg_5957,2024-04-29,153.69416286904598
bg_5966,2021-09-22,745.8670834002442
bg_5970,2024-09-11,23369.29227234959
bg_5971,2025-08-07,201.15835006282236
bg_5981,2025-10-12,5264.2171885758025
bg_5982,2024-07-18,2335.375150612809
bg_5990,2025-03-25,215.50310113779773
bg_5996,2024-07-18,708.0758013801964
bg_6001,2025-03-25,11069.086203892331
bg_6006,2024-02-14,694.7357535781422
bg_6010,2024-10-19,1087.78191293117
bg_6018,2023-07-07,252.5020833580749
bg_6020,2021-07-14,19849.35581464538
bg_6026,2024-07-18,869.2227042591063
bg_6053,2022-10-02,2526.011937125551
bg_6054,2025-04-14,1347.9997396515023
bg_6068,2023-07-09,6456.458544039534
bg_6071,2024-07-18,1479.4275670338968
bg_6077,2024-02-14,1812.4120686532606
bg_6081,2023-07-14,434.3689604471102
bg_6083,2023-07-14,186.52660614513556
bg_6088,2022-10-02,19318.49709031484
bg_6095,2021-07-14,2864.543053909421
bg_6099,2023-08-26,570.5530794763637
bg_6106,2022-10-02,6019.375588422717
bg_6108,2024-04-29,984.2079630341841
bg_6116,2025-03-25,5675.782257416329
bg_6124,2022-10-02,5913.715511968675
bg_6136,2025-04-14,473.31090976235464
bg_6138,2025-06-28,22.538589130671728
bg_6148,2024-07-18,789.091483796391
bg_6150,2024-09-01,1045.4694479514976
bg_6156,2024-02-14,429.22532788725414
bg_6165,2021-07-14,9859.886778173375
bg_6166,2025-03-25,5181.845620722421
bg_6183,2022-10-02,15440.661355929673
bg_6185,2024-04-29,2040.2656505953937
bg_6187,2021-07-14,290.8418474016127
bg_6190,2023-07-15,240.3433710340747
bg_6191,2025-03-25,8554.056461357974
bg_6209,2025-04-14,2056.015023777773
bg_6213,2025-04-14,2680.970729605179
bg_6218,2025-04-14,1850.6473248028772
bg_6221,2025-03-25,2707.74721798366
bg_6226,2023-07-07,1852.1704466112103
bg_6232,2024-02-14,606.5166927628602
bg_6233,2018-07-25,17011.76421946002
bg_6234,2023-08-26,923.0501605547026
bg_6236,2024-09-11,6332.474755140997
bg_6238,2025-03-25,1524.71062257752
bg_6239,2025-04-14,1456.5125214016907
bg_6243,2025-08-07,446.24903921463266
bg_6253,2025-04-14,751.3436780195408
bg_6254,2023-07-07,2228.953656427413
bg_6255,2025-06-28,1190.3053694326088
bg_6256,2021-07-14,258.88827937920223
bg_6271,2025-03-25,963.9426385942307
bg_6272,2025-03-25,9609.342628510027
bg_6290,2020-03-26,3898.1726276038485
bg_6294,2023-06-07,1471.9292555009624
bg_6297,2025-03-25,10611.86563096708
bg_6301,2024-07-18,62.097061122022346
bg_6303,2022-07-24,1588.4727067218314
bg_6312,2023-07-14,274.4166695007798
bg_6314,2024-09-01,13912.850824130282
bg_6319,2025-03-25,5437.848327803921
bg_6324,2025-03-25,8044.6855029640255
bg_6331,2025-03-25,3486.9018697978986
bg_6334,2024-07-18,1219.3996924716578
bg_6335,2025-03-25,1957.0924757147445
bg_6342,2024-02-14,6607.755960157954
bg_6344,2025-04-14,1306.4719700399035
bg_6351,2024-04-29,1901.7912612322245
bg_6369,2025-04-14,3517.441792126684
bg_6374,2024-07-18,735.1134715131473
bg_6379,2022-10-02,630.371424241291
bg_6389,2020-05-05,3084.858814857014
bg_6402,2023-07-14,920.3051195120389
bg_6405,2025-04-14,909.1838091386254
bg_6410,2023-07-07,1645.2273343524312
bg_6418,2021-07-14,3042.948006210407
bg_6420,2025-03-25,1625.3028854032095
bg_6422,2024-02-14,3411.9442810220994
bg_6431,2024-07-03,1212.7978727304778
bg_6443,2024-02-14,1448.4588274783375
bg_6460,2024-04-29,927.483773712511
bg_6464,2021-07-14,5982.686643657681
bg_6470,2023-07-14,348.5661671763428
bg_6484,2023-07-07,3260.9009514703025
bg_6486,2024-02-14,2744.9675951457025
bg_6491,2024-02-14,210.74850058780012
bg_6496,2025-03-25,846.4181598358462
bg_6497,2023-07-14,1000.2246262215458
bg_6499,2025-04-14,6675.38689389621
bg_6500,2023-07-14,2681.262622366699
bg_6511,2025-04-14,92.25901636154563
bg_6514,2025-03-25,2699.6797659166014
bg_6517,2022-10-27,321.19883250104255
bg_6523,2023-08-26,1274.2281800762553
bg_6525,2025-03-25,563.5382131674706
bg_6527,2021-05-15,578.2066737767349
bg_6532,2024-04-29,676.4789830438068
bg_6538,2024-09-01,8047.181932359894
bg_6546,2024-09-11,23301.792035774706
bg_6549,2024-09-11,4800.285082419453
bg_6551,2024-02-14,1497.9495779230976
bg_6556,2019-07-15,892.9143591633781
bg_6558,2024-10-19,1296.986415734783
bg_6567,2022-10-02,14675.919839127513
bg_6568,2021-07-14,1225.9545291732975
bg_6569,2024-02-14,626.4461835626095
bg_6579,2022-10-02,5690.356447051312
bg_6580,2024-02-14,2925.4109489095868
