uid,NDVI,NDMI,NBR,n_obs,before
bg_28698,0.8648315668106079,0.2972898781299591,0.6162642240524292,8.0,2024-07-18
bg_28756,0.895035445690155,0.361245721578598,0.6466743350028992,8.0,2024-07-18
bg_28791,0.7218612432479858,0.2458799928426742,0.5428258180618286,14.0,2024-07-18
bg_28864,0.8818843960762024,0.331135481595993,0.6291090250015259,10.0,2024-07-18
bg_28948,0.8758753538131714,0.3513312935829162,0.6615063548088074,2.0,2024-07-18
bg_28955,0.8899619579315186,0.3440784811973572,0.6336959004402161,3.0,2024-07-18
bg_29005,0.636654794216156,0.1688508540391922,0.4270496666431427,2.0,2024-07-18
bg_29130,0.810596764087677,0.2152590155601501,0.5412663817405701,6.0,2024-07-18
bg_29150,0.7891374230384827,0.1647018939256668,0.4302202463150024,6.0,2024-07-18
bg_29230,0.788438618183136,0.3044798374176025,0.6196784377098083,16.0,2024-07-18
bg_29248,0.9120734930038452,0.3405919373035431,0.6675461530685425,5.0,2024-07-18
bg_29301,0.7437370419502258,0.3216190040111542,0.5930966138839722,8.0,2024-07-18
bg_29325,0.3986102342605591,0.0455725938081741,0.1967567354440689,1.0,2024-07-18
bg_29341,0.8468468189239502,0.272987812757492,0.5905699729919434,1.0,2024-07-18
bg_29411,0.9034729599952698,0.3111697435379028,0.6425738334655762,3.0,2024-07-18
bg_29467,0.7646172642707825,0.1620909571647644,0.4706402122974396,2.0,2024-07-18
bg_29475,0.8656310439109802,0.3608404099941253,0.6629747152328491,4.0,2024-07-18
bg_29482,0.4873980581760406,0.1691603362560272,0.4020797312259674,8.0,2024-07-18
bg_29485,0.8207507729530334,0.1664263308048248,0.4846260547637939,8.0,2024-07-18
bg_29503,0.8600062727928162,0.3313509225845337,0.6081678867340088,12.0,2024-07-18
bg_29532,0.7236796617507935,0.2645156681537628,0.5272989869117737,2.0,2024-07-18
bg_29694,0.8702661991119385,0.1926043480634689,0.5269362330436707,12.0,2024-07-18
bg_29703,0.8284831047058105,0.3861772716045379,0.6711780428886414,5.0,2024-07-18
bg_29707,0.8498539328575134,0.2950421869754791,0.6087086200714111,12.0,2024-07-18
bg_29709,0.7708801627159119,0.3364608585834503,0.652892529964447,5.0,2024-07-18
bg_29735,0.8872147798538208,0.3174673020839691,0.606287956237793,15.0,2024-07-18
bg_29756,0.8834900856018066,0.3028550744056701,0.6213177442550659,5.0,2024-07-18
bg_29852,0.815531849861145,0.3535633683204651,0.6469911932945251,12.0,2024-07-18
bg_29869,0.8705854415893555,0.2872843146324157,0.6023640036582947,10.0,2024-07-18
bg_29931,0.8864483833312988,0.3653269112110138,0.6631823182106018,7.0,2024-07-18
bg_29945,0.8803098797798157,0.3230459988117218,0.6012358665466309,6.0,2024-07-18
bg_30014,0.8527305722236633,0.3828395903110504,0.6779020428657532,6.0,2024-07-18
bg_30056,0.848262369632721,0.3406710624694824,0.6534590125083923,21.0,2024-07-18
bg_30123,0.8464178442955017,0.2657945454120636,0.5771721005439758,12.0,2024-07-18
bg_30147,0.8863129615783691,0.2951869070529938,0.6110658049583435,12.0,2024-07-18
bg_30250,0.8926595449447632,0.3128418922424316,0.6282342076301575,8.0,2024-07-18
bg_30268,0.8496643304824829,0.2148816883563995,0.5434139966964722,10.0,2024-07-18
bg_30273,0.8686144948005676,0.348440408706665,0.6430079936981201,10.0,2024-07-18
bg_30288,0.8672193288803101,0.3493513166904449,0.6647748947143555,18.0,2024-07-18
bg_30292,0.6707032322883606,0.3036408424377441,0.5675766468048096,2.0,2024-07-18
bg_30366,0.8885617256164551,0.3583137989044189,0.6646166443824768,3.0,2024-07-18
bg_30393,0.9038973450660706,0.3322488069534302,0.6440554857254028,8.0,2024-07-18
bg_30395,0.8632364869117737,0.3597984611988067,0.651970386505127,4.0,2024-07-18
bg_30403,0.9050387740135192,0.3324297070503235,0.6369692087173462,5.0,2024-07-18
bg_30416,0.8886083364486694,0.2713522315025329,0.6072586178779602,2.0,2024-07-18
bg_30429,0.8719743490219116,0.2852880954742431,0.5888096690177917,6.0,2024-07-18
bg_30497,0.8816379308700562,0.249126598238945,0.5585550665855408,6.0,2024-07-18
bg_30499,0.7107542753219604,0.1078967601060867,0.3940593898296356,12.0,2024-07-18
bg_30635,0.8695542812347412,0.2858743369579315,0.6086966395378113,14.0,2024-07-18
bg_30672,0.881138265132904,0.3033251166343689,0.6145125031471252,5.0,2024-07-18
bg_30714,0.8734022974967957,0.2946372032165527,0.616172194480896,1.0,2024-07-18
bg_30752,0.8289657235145569,0.3736170828342438,0.6589581370353699,6.0,2024-07-18
bg_30785,0.7706873416900635,0.171347826719284,0.4484027624130249,12.0,2024-07-18
bg_30798,0.8718486428260803,0.2704284489154815,0.593341588973999,10.0,2024-07-18
bg_30800,0.8288952112197876,0.3527148962020874,0.6667219400405884,10.0,2024-07-18
bg_30848,0.8925306797027588,0.3147054314613342,0.6323077082633972,3.0,2024-07-18
bg_30959,0.9148521423339844,0.3671389520168304,0.6523959636688232,13.0,2024-07-18
bg_31058,0.7936020493507385,0.3419091701507568,0.6547645926475525,24.0,2024-07-18
bg_31086,0.7394339442253113,0.2670370638370514,0.5423006415367126,2.0,2024-07-18
bg_31142,0.7467840313911438,0.2074816972017288,0.5206611752510071,7.0,2024-07-18
bg_31191,0.8156303763389587,0.2562301754951477,0.5545445084571838,2.0,2024-07-18
bg_31215,0.844011127948761,0.2751685380935669,0.5962143540382385,4.0,2024-07-18
bg_31263,0.8238664269447327,0.3044498562812805,0.6150311231613159,12.0,2024-07-18
bg_31319,0.8644678592681885,0.3283603191375732,0.6437623500823975,6.0,2024-07-18
bg_31397,0.905171036720276,0.3282148540019989,0.6164965629577637,4.0,2024-07-18
bg_31402,0.8759521245956421,0.3882700204849243,0.6616867184638977,5.0,2024-07-18
bg_31428,0.857312798500061,0.2994123995304107,0.5944086313247681,6.0,2024-07-18
bg_31496,0.8419488668441772,0.2994782030582428,0.5931352972984314,12.0,2024-07-18
bg_31512,0.6363636255264282,0.3489845097064972,0.6109918355941772,3.0,2024-07-18
bg_31516,0.881577730178833,0.2859260439872741,0.6181039810180664,6.0,2024-07-18
bg_31545,0.8884972333908081,0.3883886635303497,0.692570686340332,4.0,2024-07-18
bg_31553,0.8639841079711914,0.2559423744678497,0.5933120250701904,14.0,2024-07-18
bg_31650,0.3291406631469726,0.1026951298117637,0.2345245629549026,2.0,2024-07-18
bg_31685,0.9249815344810486,0.3500202894210815,0.6681904196739197,12.0,2024-07-18
bg_31723,0.8410753607749939,0.3268037140369415,0.6245685815811157,2.0,2024-07-18
bg_31761,0.9100965857505798,0.2838338613510132,0.5987593531608582,6.0,2024-07-18
bg_31767,0.4413025379180908,0.2136146426200866,0.4126764237880707,2.0,2024-07-18
bg_31792,0.8919929265975952,0.2852905094623565,0.6229034066200256,6.0,2024-07-18
bg_31841,0.8913860321044922,0.3202151358127594,0.6438544988632202,12.0,2024-07-18
bg_31926,0.9046745896339417,0.343679279088974,0.6650035977363586,3.0,2024-07-18
bg_31966,0.9122766256332396,0.3778113126754761,0.6920909881591797,5.0,2024-07-18
bg_32022,0.9138359427452089,0.3655132949352264,0.6720303893089294,5.0,2024-07-18
bg_32047,0.7657904624938965,0.2802991867065429,0.5984505414962769,4.0,2024-07-18
bg_32057,0.7873661518096924,0.2410484999418258,0.540685772895813,8.0,2024-07-18
bg_32058,0.8893028497695923,0.2831344604492187,0.6004115343093872,10.0,2024-07-18
bg_32213,0.8846405744552612,0.3991671800613403,0.7003701329231262,15.0,2024-07-18
bg_32243,0.8338722586631775,0.2427544295787811,0.5548596978187561,8.0,2024-07-18
bg_32282,0.8721200823783875,0.3492385447025299,0.646521270275116,10.0,2024-07-18
bg_32286,0.679224967956543,0.1800502240657806,0.4974733293056488,4.0,2024-07-18
bg_32303,0.8668044209480286,0.3933106362819671,0.685239315032959,6.0,2024-07-18
bg_32337,0.9031198620796204,0.2988955676555633,0.624474048614502,6.0,2024-07-18
bg_32393,0.8976683616638184,0.369523286819458,0.6896291971206665,6.0,2024-07-18
bg_32510,0.8783183693885803,0.2802857458591461,0.603948712348938,8.0,2024-07-18
bg_32645,0.8897508978843689,0.3852140009403229,0.6675623655319214,5.0,2024-07-18
bg_32715,0.8729442954063416,0.2566982805728912,0.5850622057914734,12.0,2024-07-18
bg_32860,0.8764783143997192,0.3229526877403259,0.6216016411781311,9.0,2024-07-18
bg_32872,0.8434887528419495,0.2881870865821838,0.5875622034072876,14.0,2024-07-18
bg_32888,0.8589056134223938,0.2590812444686889,0.5557686686515808,12.0,2024-07-18
bg_32960,0.8001929521560669,0.2823913097381592,0.5960326790809631,10.0,2024-07-18
bg_32979,0.8862084746360779,0.3182476758956909,0.6372056603431702,8.0,2024-07-18
bg_33013,0.8680815100669861,0.2682460248470306,0.5820688605308533,12.0,2024-07-18
bg_33019,0.9010955691337584,0.3859418928623199,0.697358250617981,4.0,2024-07-18
bg_33033,0.8174363374710083,0.2611275315284729,0.5666049718856812,6.0,2024-07-18
bg_33048,0.7671826481819153,0.2358410656452179,0.5294747948646545,5.0,2024-07-18
bg_33088,0.8703316450119019,0.2665013074874878,0.5461187958717346,6.0,2024-07-18
bg_33243,0.8593077659606934,0.3129752278327942,0.5786003470420837,5.0,2024-07-18
bg_33294,0.884856641292572,0.3537029027938843,0.6409171223640442,3.0,2024-07-18
bg_33321,0.810209333896637,0.3342574834823608,0.6282172799110413,10.0,2024-07-18
bg_33332,0.1501429378986358,-0.0229501072317361,0.0854865163564682,10.0,2024-07-18
bg_33340,0.8545953631401062,0.3256758451461792,0.6482097506523132,5.0,2024-07-18
bg_33418,0.8046524524688721,0.2204826027154922,0.4996716380119324,12.0,2024-07-18
bg_33429,0.908398449420929,0.2515926659107208,0.5574557781219482,10.0,2024-07-18
bg_33454,0.8146229386329651,0.3545337319374084,0.6450740098953247,5.0,2024-07-18
bg_33461,0.8978391289710999,0.3419528901576996,0.6440404057502747,10.0,2024-07-18
bg_33484,0.7923765778541565,0.2928007543087005,0.5661341547966003,2.0,2024-07-18
bg_33496,0.8390191793441772,0.2116624861955642,0.5461589097976685,12.0,2024-07-18
bg_33503,0.8049389123916626,0.1999874264001846,0.5341362953186035,10.0,2024-07-18
bg_33588,0.6198081374168396,0.2421916872262954,0.4695968925952911,2.0,2024-07-18
bg_33600,0.8826698660850525,0.2993246614933014,0.6024286150932312,10.0,2024-07-18
bg_33612,0.8935325741767883,0.2917951941490173,0.5987783670425415,5.0,2024-07-18
bg_33687,0.884221076965332,0.3192982375621795,0.6089003086090088,5.0,2024-07-18
bg_33690,0.892357349395752,0.2624408900737762,0.5978186726570129,3.0,2024-07-18
bg_33751,0.9060606360435486,0.3294411897659302,0.6736313104629517,11.0,2024-07-18
bg_33762,0.8158581256866455,0.2736919224262237,0.5712028741836548,1.0,2024-07-18
bg_33853,0.8816614747047424,0.3164288699626922,0.6319816708564758,2.0,2024-07-18
bg_33860,0.8780007362365723,0.3104628920555115,0.6198630332946777,4.0,2024-07-18
bg_33922,0.8895047307014465,0.3159132599830627,0.6038185954093933,7.0,2024-07-18
bg_33940,0.8760674595832825,0.2786151468753814,0.5967200994491577,1.0,2024-07-18
bg_33963,0.5786706805229187,0.1275980621576309,0.3697916567325592,13.0,2024-07-18
bg_34003,0.87352055311203,0.2702359855175018,0.6057571768760681,10.0,2024-07-18
bg_34021,0.9540826678276062,0.3252135515213012,0.6014760732650757,2.0,2024-07-18
bg_34031,0.8663262724876404,0.2935570180416107,0.5970488786697388,8.0,2024-07-18
bg_34033,0.9234354496002196,0.27196004986763,0.5852668881416321,2.0,2024-07-18
bg_34043,0.7840996980667114,0.2770516872406006,0.5770795345306396,12.0,2024-07-18
bg_34095,0.7759878635406494,0.1548791378736496,0.4491646885871887,6.0,2024-07-18
bg_34153,0.8553203344345093,0.2843314111232757,0.5977492332458496,6.0,2024-07-18
bg_34194,0.877421498298645,0.3245497643947601,0.6410141587257385,12.0,2024-07-18
bg_34211,0.8170761466026306,0.2657833099365234,0.4701830148696899,5.0,2024-07-18
bg_34230,0.8017100691795349,0.2905939519405365,0.6001361608505249,4.0,2024-07-18
bg_34270,0.8297222852706909,0.2653061151504516,0.5928511619567871,7.0,2024-07-18
bg_34283,0.8747474551200867,0.2670807242393493,0.6147048473358154,5.0,2024-07-18
bg_34313,0.8309642672538757,0.3644315004348755,0.6487166881561279,5.0,2024-07-18
bg_34320,0.8887246251106262,0.2582480609416961,0.5744787454605103,6.0,2024-07-18
bg_34329,0.8272167444229126,0.3839778900146484,0.647348940372467,7.0,2024-07-18
bg_34437,0.8904167413711548,0.3413905501365661,0.6541746854782104,6.0,2024-07-18
bg_34498,0.8393142223358154,0.2572520971298218,0.5779569149017334,12.0,2024-07-18
bg_34501,0.8065512180328369,0.343315839767456,0.6084245443344116,12.0,2024-07-18
bg_34553,0.8763567805290222,0.3190611004829407,0.6357942819595337,2.0,2024-07-18
bg_34587,0.1680375933647155,-0.1114245504140853,0.0230179093778133,3.0,2024-07-18
bg_34597,0.7062026262283325,0.2962895929813385,0.5726168751716614,2.0,2024-07-18
bg_34710,0.8486692309379578,0.1103574112057685,0.4180901646614074,9.0,2024-07-18
bg_34840,0.903877317905426,0.3873927891254425,0.6819150447845459,4.0,2024-07-18
bg_34874,0.9086958765983582,0.3332139253616333,0.6205423474311829,12.0,2024-07-18
bg_34893,0.8780068755149841,0.3752752542495727,0.6834809184074402,1.0,2024-07-18
bg_34929,0.70257568359375,0.2806201577186584,0.5149906277656555,2.0,2024-07-18
bg_34953,0.8867924809455872,0.3105890154838562,0.6288000345230103,5.0,2024-07-18
bg_34962,0.9240188598632812,0.2267471402883529,0.5680444836616516,4.0,2024-07-18
bg_34984,0.869012713432312,0.3911141157150268,0.6935340762138367,5.0,2024-07-18
bg_34986,0.794410228729248,0.3864628374576568,0.634289026260376,2.0,2024-07-18
bg_34989,0.8612989187240601,0.3044414818286896,0.6025874018669128,12.0,2024-07-18
bg_35003,0.8251587748527527,0.3572787046432495,0.653599739074707,12.0,2024-07-18
bg_35067,0.9067922234535216,0.3233696520328522,0.6420061588287354,6.0,2024-07-18
bg_35120,0.818402886390686,0.2908725142478943,0.6010972857475281,12.0,2024-07-18
bg_35181,0.8958221673965454,0.296565294265747,0.6176350712776184,12.0,2024-07-18
bg_35272,0.8878588080406189,0.3584697842597961,0.6696200370788574,8.0,2024-07-18
bg_35302,0.8984696269035339,0.2686610817909241,0.6006508469581604,8.0,2024-07-18
bg_35312,0.6442477703094482,0.4400309920310974,0.6291100382804871,3.0,2024-07-18
bg_35351,0.825910747051239,0.3289337158203125,0.6271263360977173,8.0,2024-07-18
bg_35356,0.8695992827415466,0.3121838867664337,0.6234266757965088,6.0,2024-07-18
bg_35366,0.3435969352722168,0.0609200224280357,0.1646951884031295,3.0,2024-07-18
bg_35503,0.5687239766120911,0.1947773993015289,0.4243221282958984,8.0,2024-07-18
bg_35592,0.641819953918457,0.1737666130065918,0.4414414465427398,5.0,2024-07-18
bg_35599,0.8858464956283569,0.2630236744880676,0.580870509147644,8.0,2024-07-18
bg_35634,0.8786581754684448,0.3275588750839233,0.6381966471672058,8.0,2024-07-18
bg_35639,0.858631432056427,0.2781225740909576,0.6107626557350159,4.0,2024-07-18
bg_35661,0.6550401449203491,0.2346444427967071,0.5426300764083862,2.0,2024-07-18
bg_35724,0.6991018056869507,0.2708712220191955,0.5354085564613342,5.0,2024-07-18
bg_35758,0.838484525680542,0.2447942197322845,0.5545023679733276,9.0,2024-07-18
bg_35765,0.7445586919784546,0.1829048693180084,0.4968815147876739,11.0,2024-07-18
bg_35788,0.8105870485305786,0.3816821873188019,0.6550619006156921,6.0,2024-07-18
bg_35831,0.8316027522087097,0.2521975338459015,0.5642130374908447,14.0,2024-07-18
bg_36021,0.8317756652832031,0.341576486825943,0.6431752443313599,5.0,2024-07-18
bg_36050,0.8449114561080933,0.2500007748603821,0.5577830076217651,14.0,2024-07-18
bg_36052,0.5022101402282715,0.2206504195928573,0.4105173051357269,2.0,2024-07-18
bg_36065,0.8939869999885559,0.3628825545310974,0.6663594245910645,5.0,2024-07-18
bg_36067,0.892295777797699,0.2769202888011932,0.6112568974494934,10.0,2024-07-18
bg_36087,0.8080548644065857,0.2630331814289093,0.5252976417541504,15.0,2024-07-18
bg_36113,0.8220140337944031,0.3757438957691192,0.6593148708343506,7.0,2024-07-18
bg_36205,0.8975558876991272,0.3332420885562897,0.6466345191001892,14.0,2024-07-18
bg_36283,0.8430760502815247,0.2897737026214599,0.6226668953895569,10.0,2024-07-18
bg_36342,0.8810682892799377,0.3139948844909668,0.6528216600418091,10.0,2024-07-18
bg_36387,0.8739250898361206,0.3302883207798004,0.6382492780685425,10.0,2024-07-18
bg_36388,0.7835638523101807,0.2485688626766204,0.5549174547195435,13.0,2024-07-18
bg_36403,0.9208002686500548,0.3378433585166931,0.653529942035675,8.0,2024-07-18
bg_36458,0.8778029084205627,0.2924487590789795,0.5987533926963806,10.0,2024-07-18
bg_36479,0.8775716423988342,0.2953695952892303,0.6079438924789429,4.0,2024-07-18
bg_36482,0.8729204535484314,0.3173551559448242,0.6520509123802185,3.0,2024-07-18
bg_36503,0.8694517016410828,0.3267449140548706,0.6497696042060852,5.0,2024-07-18
bg_36528,0.8851680755615234,0.2704131007194519,0.5719665288925171,6.0,2024-07-18
bg_36543,0.8972275257110596,0.3197747766971588,0.6187320351600647,4.0,2024-07-18
bg_36555,0.8772739768028259,0.3355617523193359,0.6360624432563782,5.0,2024-07-18
bg_36558,0.8270955681800842,0.3580436408519745,0.6544501185417175,4.0,2024-07-18
bg_36561,0.8846834897994995,0.2803651988506317,0.6155463457107544,6.0,2024-07-18
bg_36592,0.906299650669098,0.3616940975189209,0.6834969520568848,1.0,2024-07-18
bg_36609,0.7793846726417542,0.33882936835289,0.6253953576087952,2.0,2024-07-18
bg_36618,0.8826122283935547,0.3039894104003906,0.5999120473861694,12.0,2024-07-18
bg_36628,0.8576636910438538,0.3839987218379974,0.6703615784645081,8.0,2024-07-18
bg_36685,0.8121494054794312,0.1104257106781005,0.4224322140216827,8.0,2024-07-18
bg_36700,0.7052610516548157,0.2817569673061371,0.5433473587036133,10.0,2024-07-18
bg_36716,0.8293728232383728,0.3207232058048248,0.6105660200119019,15.0,2024-07-18
bg_36735,0.8301467299461365,0.2994475066661834,0.5950397253036499,5.0,2024-07-18
bg_36774,0.7591845989227295,0.3111896216869354,0.6049163341522217,12.0,2024-07-18
bg_36824,0.8711444139480591,0.3231486678123474,0.5955013036727905,10.0,2024-07-18
bg_36842,0.8529499173164368,0.3401171863079071,0.6523196697235107,6.0,2024-07-18
bg_36849,0.8621849417686462,0.3680302798748016,0.6489818692207336,10.0,2024-07-18
bg_36904,0.8911534547805786,0.3022578656673431,0.6013424396514893,8.0,2024-07-18
bg_37023,0.777486264705658,0.1721740216016769,0.4698813855648041,4.0,2024-07-18
bg_37083,0.8420365452766418,0.3153111338615417,0.6397443413734436,1.0,2024-07-18
bg_37086,0.8655462265014648,0.2633825242519378,0.597122311592102,11.0,2024-07-18
bg_37089,0.8559063076972961,0.3254545331001282,0.6345291137695312,1.0,2024-07-18
bg_37105,0.8767634630203247,0.2403917908668518,0.5827480554580688,8.0,2024-07-18
bg_37176,0.6545615792274475,0.3718491196632385,0.6257615089416504,3.0,2024-07-18
bg_37216,0.7399720549583435,0.2121548503637313,0.4763719439506531,2.0,2024-07-18
bg_37279,0.870162844657898,0.3287689983844757,0.6357607841491699,6.0,2024-07-18
bg_37294,0.8857997059822083,0.3358891904354095,0.6311304569244385,4.0,2024-07-18
bg_37386,0.8832700252532959,0.3586141467094421,0.6597588062286377,10.0,2024-07-18
bg_37430,0.8691485524177551,0.3316946923732757,0.6413755416870117,4.0,2024-07-18
bg_37454,0.8858096599578857,0.2521302998065948,0.5834375023841858,6.0,2024-07-18
bg_37455,0.9179121851921082,0.3196843862533569,0.6263059377670288,8.0,2024-07-18
bg_37482,0.8459770083427429,0.3600107729434967,0.6333987712860107,2.0,2024-07-18
bg_37492,0.8495467901229858,0.3152543306350708,0.6415053606033325,8.0,2024-07-18
bg_37510,0.8452733159065247,0.2376468777656555,0.5580065250396729,16.0,2024-07-18
bg_37529,0.8388518691062927,0.3257470726966858,0.629288375377655,4.0,2024-07-18
bg_37619,0.8186747431755066,0.3106881082057953,0.6105464696884155,8.0,2024-07-18
bg_37713,0.880095899105072,0.313103437423706,0.6171435713768005,9.0,2024-07-18
bg_37759,0.8418174386024475,0.3352279961109161,0.6351767182350159,12.0,2024-07-18
bg_37785,0.8994972109794617,0.2979384660720825,0.6086739301681519,12.0,2024-07-18
